"GEO_ID","NAME","B25014I_001E","B25014I_001M","B25014I_002E","B25014I_002M","B25014I_003E","B25014I_003M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!1.00 or less occupants per room","Margin of Error!!Total!!1.00 or less occupants per room","Estimate!!Total!!1.01 or more occupants per room","Margin of Error!!Total!!1.01 or more occupants per room"
"8600000US74074","ZCTA5 74074","366","117","358","116","8","13"
"8600000US74075","ZCTA5 74075","306","126","298","126","8","14"
"8600000US74078","ZCTA5 74078","0","9","0","9","0","9"
"8600000US74079","ZCTA5 74079","43","28","43","28","0","9"
"8600000US74080","ZCTA5 74080","0","9","0","9","0","9"
"8600000US74081","ZCTA5 74081","26","18","16","13","10","14"
"8600000US74082","ZCTA5 74082","1","2","1","2","0","9"
"8600000US74083","ZCTA5 74083","0","9","0","9","0","9"
"8600000US74084","ZCTA5 74084","6","7","6","7","0","9"
"8600000US74085","ZCTA5 74085","22","18","22","18","0","9"
"8600000US74103","ZCTA5 74103","18","20","18","20","0","9"
"8600000US74104","ZCTA5 74104","378","73","330","73","48","29"
"8600000US74105","ZCTA5 74105","504","103","447","98","57","38"
"8600000US74106","ZCTA5 74106","356","56","300","55","56","23"
"8600000US74107","ZCTA5 74107","446","84","427","80","19","17"
"8600000US74108","ZCTA5 74108","354","71","324","73","30","19"
"8600000US74110","ZCTA5 74110","1303","103","1134","106","169","52"
"8600000US74112","ZCTA5 74112","889","105","815","109","74","32"
"8600000US74114","ZCTA5 74114","402","113","402","113","0","15"
"8600000US74115","ZCTA5 74115","1768","109","1564","120","204","57"
"8600000US74116","ZCTA5 74116","362","51","310","47","52","29"
"8600000US74117","ZCTA5 74117","0","9","0","9","0","9"
"8600000US74119","ZCTA5 74119","119","47","119","47","0","9"
"8600000US74120","ZCTA5 74120","244","67","211","65","33","26"
"8600000US74126","ZCTA5 74126","142","46","137","45","5","8"
"8600000US74127","ZCTA5 74127","365","86","339","82","26","22"
"8600000US74128","ZCTA5 74128","1169","105","952","116","217","65"
"8600000US74129","ZCTA5 74129","1654","141","1434","135","220","73"
"8600000US74130","ZCTA5 74130","42","21","36","21","6","8"
"8600000US74131","ZCTA5 74131","79","46","79","46","0","9"
"8600000US74132","ZCTA5 74132","128","57","116","54","12","18"
"8600000US74133","ZCTA5 74133","1115","141","1011","135","104","46"
"8600000US74134","ZCTA5 74134","979","107","863","101","116","57"
"8600000US74135","ZCTA5 74135","458","98","428","96","30","24"
"8600000US74136","ZCTA5 74136","814","129","757","129","57","40"
"8600000US74137","ZCTA5 74137","559","95","447","102","112","67"
"8600000US74145","ZCTA5 74145","903","121","798","114","105","47"
"8600000US74146","ZCTA5 74146","1947","131","1595","144","352","79"
"8600000US74301","ZCTA5 74301","102","51","102","51","0","15"
"8600000US74330","ZCTA5 74330","41","36","41","36","0","9"
"8600000US74331","ZCTA5 74331","34","25","34","25","0","13"
"8600000US74332","ZCTA5 74332","17","16","13","15","4","7"
"8600000US74333","ZCTA5 74333","9","9","9","9","0","9"
"8600000US74337","ZCTA5 74337","52","30","52","30","0","9"
"8600000US74338","ZCTA5 74338","34","21","28","20","6","8"
"8600000US74339","ZCTA5 74339","109","21","90","20","19","10"
"8600000US74340","ZCTA5 74340","1","2","1","2","0","9"
"8600000US74342","ZCTA5 74342","8","12","8","12","0","9"
"8600000US74343","ZCTA5 74343","14","14","14","14","0","9"
"8600000US74344","ZCTA5 74344","166","59","163","59","3","4"
"8600000US74346","ZCTA5 74346","59","26","40","25","19","18"
"8600000US74347","ZCTA5 74347","10","9","9","8","1","4"
"8600000US74349","ZCTA5 74349","5","7","5","7","0","9"
"8600000US74350","ZCTA5 74350","14","8","14","8","0","9"
"8600000US74352","ZCTA5 74352","36","23","29","22","7","10"
"8600000US74354","ZCTA5 74354","194","30","178","29","16","12"
"8600000US74358","ZCTA5 74358","4","5","4","5","0","9"
"8600000US74359","ZCTA5 74359","6","9","6","9","0","9"
"8600000US74360","ZCTA5 74360","0","9","0","9","0","9"
"8600000US74361","ZCTA5 74361","171","63","171","63","0","15"
"8600000US74363","ZCTA5 74363","14","8","13","9","1","3"
"8600000US74364","ZCTA5 74364","9","15","9","15","0","9"
"8600000US74365","ZCTA5 74365","1","2","0","9","1","2"
"8600000US74366","ZCTA5 74366","10","8","10","8","0","9"
"8600000US74367","ZCTA5 74367","0","9","0","9","0","9"
"8600000US74368","ZCTA5 74368","0","9","0","9","0","9"
"8600000US74369","ZCTA5 74369","10","9","6","7","4","6"
"8600000US74370","ZCTA5 74370","22","16","16","9","6","10"
"8600000US74401","ZCTA5 74401","120","58","120","58","0","15"
"8600000US74403","ZCTA5 74403","585","106","517","105","68","54"
"8600000US74421","ZCTA5 74421","39","21","39","21","0","9"
"8600000US74422","ZCTA5 74422","11","15","11","15","0","9"
"8600000US74423","ZCTA5 74423","11","11","11","11","0","9"
"8600000US74425","ZCTA5 74425","10","14","10","14","0","9"
"8600000US74426","ZCTA5 74426","29","28","22","24","7","14"
"8600000US74427","ZCTA5 74427","7","11","7","11","0","9"
"8600000US74428","ZCTA5 74428","0","9","0","9","0","9"
"8600000US74429","ZCTA5 74429","132","48","109","45","23","27"
"8600000US74430","ZCTA5 74430","2","3","2","3","0","9"
"8600000US74431","ZCTA5 74431","18","14","18","14","0","9"
"8600000US74432","ZCTA5 74432","48","29","48","29","0","13"
"8600000US74434","ZCTA5 74434","108","72","102","70","6","10"
"8600000US74435","ZCTA5 74435","19","25","19","25","0","9"
"8600000US74436","ZCTA5 74436","46","27","46","27","0","13"
"8600000US74437","ZCTA5 74437","106","48","106","48","0","13"
"8600000US74438","ZCTA5 74438","0","9","0","9","0","9"
"8600000US74441","ZCTA5 74441","12","13","12","13","0","13"
"8600000US74442","ZCTA5 74442","7","9","7","9","0","9"
"8600000US74445","ZCTA5 74445","27","19","27","19","0","9"
"8600000US74446","ZCTA5 74446","2","3","2","3","0","9"
"8600000US74447","ZCTA5 74447","155","74","155","74","0","15"
"8600000US74450","ZCTA5 74450","4","5","4","5","0","9"
"8600000US74451","ZCTA5 74451","9","13","9","13","0","9"
"8600000US74452","ZCTA5 74452","0","9","0","9","0","9"
"8600000US74454","ZCTA5 74454","46","31","29","26","17","17"
"8600000US74455","ZCTA5 74455","37","32","37","32","0","9"
"8600000US74456","ZCTA5 74456","0","9","0","9","0","9"
"8600000US74457","ZCTA5 74457","0","9","0","9","0","9"
"8600000US74458","ZCTA5 74458","0","9","0","9","0","9"
"8600000US74459","ZCTA5 74459","0","9","0","9","0","9"
"8600000US74460","ZCTA5 74460","0","9","0","9","0","9"
"8600000US74462","ZCTA5 74462","101","28","101","28","0","13"
"8600000US74463","ZCTA5 74463","0","9","0","9","0","9"
"8600000US74464","ZCTA5 74464","696","123","589","134","107","50"
"8600000US74467","ZCTA5 74467","65","42","47","33","18","22"
"8600000US74468","ZCTA5 74468","2","4","2","4","0","9"
"8600000US74469","ZCTA5 74469","3","4","3","4","0","9"
"8600000US74470","ZCTA5 74470","15","10","15","10","0","9"
"8600000US74471","ZCTA5 74471","35","38","35","38","0","9"
"8600000US74472","ZCTA5 74472","5","5","2","4","3","5"
"8600000US74477","ZCTA5 74477","0","9","0","9","0","9"
"8600000US74501","ZCTA5 74501","434","75","413","78","21","20"
"8600000US74521","ZCTA5 74521","5","7","5","7","0","9"
"8600000US74522","ZCTA5 74522","8","8","8","8","0","9"
"8600000US74523","ZCTA5 74523","77","37","77","37","0","13"
"8600000US74525","ZCTA5 74525","84","36","84","36","0","13"
"8600000US74528","ZCTA5 74528","2","4","2","4","0","9"
"8600000US74530","ZCTA5 74530","0","9","0","9","0","9"
"8600000US74531","ZCTA5 74531","4","6","4","6","0","9"
"8600000US74533","ZCTA5 74533","0","9","0","9","0","9"
"8600000US74534","ZCTA5 74534","0","9","0","9","0","9"
"8600000US74535","ZCTA5 74535","6","9","6","9","0","9"
"8600000US74536","ZCTA5 74536","28","17","28","17","0","9"
"8600000US74538","ZCTA5 74538","65","21","65","21","0","9"
"8600000US74540","ZCTA5 74540","0","9","0","9","0","9"
"8600000US74543","ZCTA5 74543","0","9","0","9","0","9"
"8600000US74546","ZCTA5 74546","3","5","3","5","0","9"
"8600000US74547","ZCTA5 74547","47","22","47","22","0","9"
"8600000US74549","ZCTA5 74549","0","9","0","9","0","9"
"8600000US74552","ZCTA5 74552","4","7","4","7","0","9"
"8600000US74553","ZCTA5 74553","9","10","8","8","1","3"
"8600000US74554","ZCTA5 74554","47","31","47","31","0","9"
"8600000US74555","ZCTA5 74555","6","10","6","10","0","9"
"8600000US74556","ZCTA5 74556","0","9","0","9","0","9"
"8600000US74557","ZCTA5 74557","8","8","8","8","0","9"
"8600000US74558","ZCTA5 74558","2","3","2","3","0","9"
"8600000US74560","ZCTA5 74560","8","8","8","8","0","9"
"8600000US74561","ZCTA5 74561","7","8","7","8","0","9"
"8600000US74562","ZCTA5 74562","2","6","2","6","0","9"
"8600000US74563","ZCTA5 74563","5","7","5","7","0","9"
"8600000US74565","ZCTA5 74565","0","9","0","9","0","9"
"8600000US74567","ZCTA5 74567","0","9","0","9","0","9"
"8600000US74569","ZCTA5 74569","0","9","0","9","0","9"
"8600000US74570","ZCTA5 74570","5","7","5","7","0","9"
"8600000US74571","ZCTA5 74571","43","24","43","24","0","9"
"8600000US74572","ZCTA5 74572","7","6","7","6","0","9"
"8600000US74574","ZCTA5 74574","33","21","24","17","9","11"
"8600000US74576","ZCTA5 74576","0","9","0","9","0","9"
"8600000US74577","ZCTA5 74577","0","9","0","9","0","9"
"8600000US74578","ZCTA5 74578","65","23","59","20","6","9"
"8600000US74601","ZCTA5 74601","567","86","498","80","69","43"
"8600000US74604","ZCTA5 74604","139","53","128","52","11","17"
"8600000US74630","ZCTA5 74630","0","9","0","9","0","9"
"8600000US74631","ZCTA5 74631","184","72","163","75","21","25"
"8600000US74632","ZCTA5 74632","5","6","5","6","0","9"
"8600000US74633","ZCTA5 74633","0","9","0","9","0","9"
"8600000US74636","ZCTA5 74636","9","14","9","14","0","9"
"8600000US74637","ZCTA5 74637","9","12","9","12","0","9"
"8600000US74640","ZCTA5 74640","0","9","0","9","0","9"
"8600000US74641","ZCTA5 74641","5","5","5","5","0","9"
"8600000US74643","ZCTA5 74643","17","14","17","14","0","9"
"8600000US74644","ZCTA5 74644","15","13","15","13","0","9"
"8600000US74646","ZCTA5 74646","0","9","0","9","0","9"
"8600000US74647","ZCTA5 74647","20","14","20","14","0","9"
"8600000US74650","ZCTA5 74650","0","9","0","9","0","9"
"8600000US74651","ZCTA5 74651","6","8","4","8","2","3"
"8600000US74652","ZCTA5 74652","10","7","10","7","0","9"
"8600000US74653","ZCTA5 74653","90","27","87","26","3","4"
"8600000US74701","ZCTA5 74701","459","83","456","82","3","6"
"8600000US74720","ZCTA5 74720","2","3","2","3","0","9"
"8600000US74722","ZCTA5 74722","0","9","0","9","0","9"
"8600000US74723","ZCTA5 74723","17","18","17","18","0","9"
"8600000US74724","ZCTA5 74724","0","9","0","9","0","9"
"8600000US74726","ZCTA5 74726","2","3","2","3","0","9"
"8600000US74727","ZCTA5 74727","40","18","35","16","5","7"
"8600000US74728","ZCTA5 74728","205","75","61","40","144","80"
"8600000US74729","ZCTA5 74729","37","17","32","15","5","8"
"8600000US74730","ZCTA5 74730","33","22","26","20","7","10"
"8600000US74731","ZCTA5 74731","0","9","0","9","0","9"
"8600000US74733","ZCTA5 74733","39","26","39","26","0","9"
"8600000US74734","ZCTA5 74734","11","16","11","16","0","9"
"8600000US74735","ZCTA5 74735","0","9","0","9","0","9"
"8600000US74736","ZCTA5 74736","1","2","1","2","0","9"
"8600000US74738","ZCTA5 74738","0","9","0","9","0","9"
"8600000US74740","ZCTA5 74740","26","17","26","17","0","9"
"8600000US74741","ZCTA5 74741","0","9","0","9","0","9"
"8600000US74743","ZCTA5 74743","106","29","100","28","6","9"
"8600000US74745","ZCTA5 74745","363","67","355","72","8","11"
"8600000US74747","ZCTA5 74747","7","8","7","8","0","9"
"8600000US74748","ZCTA5 74748","6","6","6","6","0","9"
"8600000US74750","ZCTA5 74750","3","5","3","5","0","9"
"8600000US74753","ZCTA5 74753","0","9","0","9","0","9"
"8600000US74754","ZCTA5 74754","0","9","0","9","0","9"
"8600000US74755","ZCTA5 74755","0","9","0","9","0","9"
"8600000US74756","ZCTA5 74756","0","9","0","9","0","9"
"8600000US74759","ZCTA5 74759","4","4","4","4","0","9"
"8600000US74760","ZCTA5 74760","0","9","0","9","0","9"
"8600000US74761","ZCTA5 74761","0","9","0","9","0","9"
"8600000US74764","ZCTA5 74764","54","41","50","40","4","8"
"8600000US74766","ZCTA5 74766","5","8","0","9","5","8"
"8600000US74801","ZCTA5 74801","314","68","301","68","13","12"
"8600000US74804","ZCTA5 74804","261","68","252","67","9","13"
"8600000US74820","ZCTA5 74820","409","67","380","74","29","31"
"8600000US74824","ZCTA5 74824","9","10","2","3","7","10"
"8600000US74825","ZCTA5 74825","22","16","22","16","0","9"
"8600000US74826","ZCTA5 74826","8","7","8","7","0","9"
"8600000US74827","ZCTA5 74827","2","3","2","3","0","9"
"8600000US74829","ZCTA5 74829","0","9","0","9","0","9"
"8600000US74830","ZCTA5 74830","1","4","1","4","0","9"
"8600000US74831","ZCTA5 74831","14","10","14","10","0","9"
"8600000US74832","ZCTA5 74832","0","9","0","9","0","9"
"8600000US74833","ZCTA5 74833","15","11","15","11","0","9"
"8600000US74834","ZCTA5 74834","30","20","30","20","0","13"
"8600000US74836","ZCTA5 74836","0","9","0","9","0","9"
"8600000US74837","ZCTA5 74837","3","3","3","3","0","9"
"8600000US74839","ZCTA5 74839","10","12","10","12","0","9"
"8600000US74840","ZCTA5 74840","9","10","9","10","0","9"
"8600000US74842","ZCTA5 74842","7","10","7","10","0","9"
"8600000US74843","ZCTA5 74843","46","51","46","51","0","9"
"8600000US74844","ZCTA5 74844","0","9","0","9","0","9"
"8600000US74845","ZCTA5 74845","0","9","0","9","0","9"
"8600000US74848","ZCTA5 74848","60","34","57","34","3","5"
"8600000US74849","ZCTA5 74849","13","12","13","12","0","9"
"8600000US74850","ZCTA5 74850","1","2","1","2","0","9"
"8600000US74851","ZCTA5 74851","66","40","44","34","22","26"
"8600000US74852","ZCTA5 74852","37","23","37","23","0","9"
"8600000US74854","ZCTA5 74854","13","9","13","9","0","9"
"8600000US74855","ZCTA5 74855","30","21","30","21","0","9"
"8600000US74856","ZCTA5 74856","7","7","7","7","0","9"
"8600000US74857","ZCTA5 74857","85","54","85","54","0","13"
"8600000US74859","ZCTA5 74859","57","31","57","31","0","13"
"8600000US74860","ZCTA5 74860","11","11","6","9","5","6"
"8600000US74864","ZCTA5 74864","43","33","43","33","0","13"
"8600000US74865","ZCTA5 74865","21","13","20","13","1","5"
"8600000US74867","ZCTA5 74867","3","4","0","9","3","4"
"8600000US74868","ZCTA5 74868","198","39","181","39","17","16"
"8600000US74869","ZCTA5 74869","17","21","17","21","0","9"
"8600000US74871","ZCTA5 74871","2","3","2","3","0","9"
"8600000US74872","ZCTA5 74872","23","19","23","19","0","9"
"8600000US74873","ZCTA5 74873","105","55","93","53","12","15"
"8600000US74875","ZCTA5 74875","4","4","4","4","0","9"
"8600000US74878","ZCTA5 74878","15","10","15","10","0","9"
"8600000US74880","ZCTA5 74880","20","16","20","16","0","9"
"8600000US74881","ZCTA5 74881","17","16","17","16","0","13"
"8600000US74883","ZCTA5 74883","15","13","15","13","0","9"
"8600000US74884","ZCTA5 74884","54","27","54","27","0","13"
"8600000US74901","ZCTA5 74901","17","11","17","11","0","9"
"8600000US74902","ZCTA5 74902","19","23","19","23","0","9"
"8600000US74930","ZCTA5 74930","18","15","15","15","3","4"
"8600000US74931","ZCTA5 74931","2","3","2","3","0","9"
"8600000US74932","ZCTA5 74932","12","11","7","10","5","7"
"8600000US74935","ZCTA5 74935","0","9","0","9","0","9"
"8600000US74936","ZCTA5 74936","7","7","4","6","3","4"
"8600000US74937","ZCTA5 74937","258","47","229","51","29","18"
"8600000US74939","ZCTA5 74939","0","9","0","9","0","9"
"8600000US74940","ZCTA5 74940","20","14","20","14","0","9"
"8600000US74941","ZCTA5 74941","17","14","17","14","0","9"
"8600000US74942","ZCTA5 74942","2","3","2","3","0","9"
"8600000US74943","ZCTA5 74943","0","9","0","9","0","9"
"8600000US74944","ZCTA5 74944","20","13","20","13","0","9"
"8600000US74945","ZCTA5 74945","2","3","2","3","0","9"
"8600000US74946","ZCTA5 74946","0","9","0","9","0","9"
"8600000US74948","ZCTA5 74948","61","30","54","31","7","9"
"8600000US74949","ZCTA5 74949","0","9","0","9","0","9"
"8600000US74951","ZCTA5 74951","3","4","3","4","0","9"
"8600000US74953","ZCTA5 74953","300","52","269","57","31","24"
"8600000US74954","ZCTA5 74954","20","17","20","17","0","13"
"8600000US74955","ZCTA5 74955","167","63","149","56","18","21"
"8600000US74956","ZCTA5 74956","7","7","5","6","2","4"
"8600000US74957","ZCTA5 74957","0","9","0","9","0","9"
"8600000US74959","ZCTA5 74959","59","25","48","24","11","13"
"8600000US74960","ZCTA5 74960","133","37","118","33","15","19"
"8600000US74962","ZCTA5 74962","31","20","31","20","0","9"
"8600000US74963","ZCTA5 74963","9","12","9","12","0","9"
"8600000US74964","ZCTA5 74964","42","22","33","19","9","10"
"8600000US74965","ZCTA5 74965","34","20","34","20","0","13"
"8600000US74966","ZCTA5 74966","11","9","7","6","4","5"
"8600000US75001","ZCTA5 75001","1667","275","1534","283","133","89"
"8600000US75002","ZCTA5 75002","2264","297","2154","299","110","82"
"8600000US75006","ZCTA5 75006","6450","325","5534","378","916","165"
"8600000US75007","ZCTA5 75007","3961","298","3685","302","276","117"
"8600000US75009","ZCTA5 75009","556","172","434","160","122","99"
"8600000US75010","ZCTA5 75010","1085","203","1058","212","27","40"
"8600000US75013","ZCTA5 75013","879","213","858","208","21","38"
"8600000US75019","ZCTA5 75019","1618","223","1605","226","13","21"
"8600000US75020","ZCTA5 75020","439","124","388","121","51","63"
"8600000US75021","ZCTA5 75021","334","140","293","137","41","41"
"8600000US75022","ZCTA5 75022","525","130","507","132","18","25"
"8600000US75023","ZCTA5 75023","1956","230","1843","223","113","70"
"8600000US75024","ZCTA5 75024","1101","187","1066","190","35","41"
"8600000US75025","ZCTA5 75025","1148","231","1143","233","5","10"
"8600000US75028","ZCTA5 75028","998","158","989","157","9","14"
"8600000US75032","ZCTA5 75032","1467","218","1344","230","123","102"
"8600000US75034","ZCTA5 75034","3732","308","3417","317","315","141"
"8600000US75035","ZCTA5 75035","1750","237","1724","239","26","28"
"8600000US75038","ZCTA5 75038","2168","330","2038","331","130","76"
"8600000US75039","ZCTA5 75039","940","229","927","227","13","22"
"8600000US75040","ZCTA5 75040","6708","354","5556","389","1152","280"
"8600000US75041","ZCTA5 75041","4446","260","3538","340","908","238"
"8600000US75042","ZCTA5 75042","4793","286","3576","327","1217","232"
"8600000US75043","ZCTA5 75043","4822","413","4406","414","416","172"
"8600000US75044","ZCTA5 75044","2364","257","2270","255","94","78"
"8600000US75048","ZCTA5 75048","957","233","872","264","85","102"
"8600000US75050","ZCTA5 75050","6029","329","5235","399","794","207"
"8600000US75051","ZCTA5 75051","6583","389","5445","396","1138","234"
"8600000US75052","ZCTA5 75052","8892","553","8217","560","675","221"
"8600000US75054","ZCTA5 75054","476","141","476","141","0","21"
"8600000US75056","ZCTA5 75056","3482","437","3193","419","289","157"
"8600000US75057","ZCTA5 75057","1649","175","1445","182","204","97"
"8600000US75058","ZCTA5 75058","107","56","101","54","6","10"
"8600000US75060","ZCTA5 75060","7098","294","5755","417","1343","258"
"8600000US75061","ZCTA5 75061","9274","318","7753","362","1521","225"
"8600000US75062","ZCTA5 75062","6382","392","5362","420","1020","247"
"8600000US75063","ZCTA5 75063","1451","312","1425","308","26","31"
"8600000US75065","ZCTA5 75065","740","200","598","239","142","111"
"8600000US75067","ZCTA5 75067","6006","432","5258","456","748","196"
"8600000US75068","ZCTA5 75068","3066","363","2892","377","174","132"
"8600000US75069","ZCTA5 75069","3250","306","2710","323","540","145"
"8600000US75070","ZCTA5 75070","2765","411","2714","418","51","37"
"8600000US75071","ZCTA5 75071","2386","302","2191","307","195","152"
"8600000US75074","ZCTA5 75074","4475","355","3668","370","807","189"
"8600000US75075","ZCTA5 75075","1712","220","1627","223","85","54"
"8600000US75076","ZCTA5 75076","63","50","52","46","11","19"
"8600000US75077","ZCTA5 75077","1183","178","1162","176","21","31"
"8600000US75078","ZCTA5 75078","521","129","513","130","8","15"
"8600000US75080","ZCTA5 75080","2834","317","2179","337","655","177"
"8600000US75081","ZCTA5 75081","1457","239","1420","241","37","45"
"8600000US75082","ZCTA5 75082","409","100","409","100","0","25"
"8600000US75087","ZCTA5 75087","955","188","902","191","53","69"
"8600000US75088","ZCTA5 75088","1161","181","1095","197","66","56"
"8600000US75089","ZCTA5 75089","1604","257","1557","263","47","47"
"8600000US75090","ZCTA5 75090","1953","236","1733","257","220","114"
"8600000US75092","ZCTA5 75092","494","143","476","143","18","23"
"8600000US75093","ZCTA5 75093","1000","188","966","189","34","34"
"8600000US75094","ZCTA5 75094","241","100","203","94","38","36"
"8600000US75098","ZCTA5 75098","2601","278","2453","284","148","111"
"8600000US75101","ZCTA5 75101","89","27","79","23","10","9"
"8600000US75102","ZCTA5 75102","76","64","76","64","0","13"
"8600000US75103","ZCTA5 75103","312","147","312","147","0","21"
"8600000US75104","ZCTA5 75104","2720","287","2502","272","218","122"
"8600000US75105","ZCTA5 75105","9","16","9","16","0","13"
"8600000US75109","ZCTA5 75109","76","44","74","44","2","3"
"8600000US75110","ZCTA5 75110","2439","185","2147","244","292","130"
"8600000US75114","ZCTA5 75114","345","154","331","147","14","25"
"8600000US75115","ZCTA5 75115","2039","322","1967","316","72","68"
"8600000US75116","ZCTA5 75116","2312","225","2083","255","229","121"
"8600000US75117","ZCTA5 75117","61","36","50","33","11","17"
"8600000US75119","ZCTA5 75119","2629","258","2093","304","536","131"
"8600000US75124","ZCTA5 75124","56","39","56","39","0","13"
"8600000US75125","ZCTA5 75125","741","162","681","173","60","42"
"8600000US75126","ZCTA5 75126","2057","252","1891","263","166","118"
"8600000US75127","ZCTA5 75127","54","35","54","35","0","13"
"8600000US75132","ZCTA5 75132","94","80","82","76","12","23"
"8600000US75134","ZCTA5 75134","1017","163","842","188","175","116"
"8600000US75135","ZCTA5 75135","305","124","285","124","20","32"
"8600000US75137","ZCTA5 75137","1510","180","1292","209","218","106"
"8600000US75140","ZCTA5 75140","234","74","189","71","45","33"
"8600000US75141","ZCTA5 75141","418","85","340","87","78","34"
"8600000US75142","ZCTA5 75142","1248","194","1046","183","202","97"
"8600000US75143","ZCTA5 75143","461","154","408","150","53","41"
"8600000US75144","ZCTA5 75144","84","44","63","39","21","18"
"8600000US75146","ZCTA5 75146","920","180","909","178","11","18"
"8600000US75147","ZCTA5 75147","177","122","177","122","0","19"
"8600000US75148","ZCTA5 75148","211","85","211","85","0","19"
"8600000US75149","ZCTA5 75149","5634","400","4984","418","650","197"
"8600000US75150","ZCTA5 75150","6263","336","5540","323","723","219"
"8600000US75152","ZCTA5 75152","455","138","435","132","20","28"
"8600000US75153","ZCTA5 75153","16","18","16","18","0","13"
"8600000US75154","ZCTA5 75154","2504","261","2195","313","309","132"
"8600000US75155","ZCTA5 75155","304","77","257","80","47","36"
"8600000US75156","ZCTA5 75156","392","137","384","137","8","16"
"8600000US75157","ZCTA5 75157","5","8","1","3","4","7"
"8600000US75158","ZCTA5 75158","62","34","50","30","12","19"
"8600000US75159","ZCTA5 75159","1397","200","1104","244","293","140"
"8600000US75160","ZCTA5 75160","1445","183","1325","168","120","79"
"8600000US75161","ZCTA5 75161","218","115","215","114","3","7"
"8600000US75163","ZCTA5 75163","9","12","9","12","0","13"
"8600000US75164","ZCTA5 75164","61","45","49","48","12","14"
"8600000US75165","ZCTA5 75165","2682","314","2535","326","147","69"
"8600000US75166","ZCTA5 75166","130","40","124","38","6","9"
"8600000US75167","ZCTA5 75167","480","132","344","113","136","94"
"8600000US75169","ZCTA5 75169","272","92","261","92","11","20"
"8600000US75172","ZCTA5 75172","476","81","387","104","89","72"
"8600000US75173","ZCTA5 75173","151","78","136","76","15","15"
"8600000US75180","ZCTA5 75180","2890","252","2202","265","688","149"
"8600000US75181","ZCTA5 75181","1926","219","1783","235","143","94"
"8600000US75182","ZCTA5 75182","151","67","151","67","0","19"
"8600000US75189","ZCTA5 75189","1693","224","1591","221","102","63"
"8600000US75201","ZCTA5 75201","1002","259","956","243","46","41"
"8600000US75202","ZCTA5 75202","165","66","165","66","0","13"
"8600000US75203","ZCTA5 75203","2759","269","2281","299","478","146"
"8600000US75204","ZCTA5 75204","2797","366","2498","342","299","148"
"8600000US75205","ZCTA5 75205","555","175","555","175","0","25"
"8600000US75206","ZCTA5 75206","3228","354","2746","341","482","162"
"8600000US75207","ZCTA5 75207","214","99","214","99","0","19"
"8600000US75208","ZCTA5 75208","5434","276","4783","296","651","152"
"8600000US75209","ZCTA5 75209","701","175","619","217","82","110"
"8600000US75210","ZCTA5 75210","800","128","620","144","180","87"
"8600000US75211","ZCTA5 75211","16483","385","13430","495","3053","332"
"8600000US75212","ZCTA5 75212","4219","236","3648","239","571","132"
"8600000US75214","ZCTA5 75214","1873","269","1786","262","87","68"
"8600000US75215","ZCTA5 75215","1009","213","861","218","148","87"
"8600000US75216","ZCTA5 75216","4376","364","3549","367","827","211"
"8600000US75217","ZCTA5 75217","13881","497","12002","530","1879","280"
"8600000US75218","ZCTA5 75218","1744","270","1674","274","70","75"
"8600000US75219","ZCTA5 75219","2113","328","1677","286","436","136"
"8600000US75220","ZCTA5 75220","8957","370","5143","418","3814","354"
"8600000US75223","ZCTA5 75223","2510","215","2004","232","506","141"
"8600000US75224","ZCTA5 75224","5605","311","4789","336","816","177"
"8600000US75225","ZCTA5 75225","253","132","253","132","0","25"
"8600000US75226","ZCTA5 75226","658","135","529","139","129","58"
"8600000US75227","ZCTA5 75227","9242","496","8239","544","1003","242"
"8600000US75228","ZCTA5 75228","10045","461","8742","492","1303","242"
"8600000US75229","ZCTA5 75229","3391","225","2294","250","1097","210"
"8600000US75230","ZCTA5 75230","1375","222","1266","227","109","89"
"8600000US75231","ZCTA5 75231","4600","375","3472","336","1128","221"
"8600000US75232","ZCTA5 75232","2581","290","2165","275","416","171"
"8600000US75233","ZCTA5 75233","2166","242","1941","233","225","108"
"8600000US75234","ZCTA5 75234","4300","280","3894","292","406","130"
"8600000US75235","ZCTA5 75235","2846","409","2140","391","706","258"
"8600000US75236","ZCTA5 75236","2276","260","1939","244","337","102"
"8600000US75237","ZCTA5 75237","953","177","897","179","56","40"
"8600000US75238","ZCTA5 75238","2636","247","2169","220","467","118"
"8600000US75240","ZCTA5 75240","4428","290","3238","319","1190","205"
"8600000US75241","ZCTA5 75241","1144","207","860","200","284","159"
"8600000US75243","ZCTA5 75243","4998","516","3877","488","1121","251"
"8600000US75244","ZCTA5 75244","829","150","711","129","118","71"
"8600000US75246","ZCTA5 75246","361","110","300","104","61","43"
"8600000US75247","ZCTA5 75247","0","13","0","13","0","13"
"8600000US75248","ZCTA5 75248","2376","363","2065","359","311","172"
"8600000US75249","ZCTA5 75249","1514","208","1457","183","57","72"
"8600000US75251","ZCTA5 75251","163","117","163","117","0","13"
"8600000US75252","ZCTA5 75252","1499","219","1350","221","149","69"
"8600000US75253","ZCTA5 75253","3779","420","3084","380","695","233"
"8600000US75254","ZCTA5 75254","3617","373","3106","357","511","168"
"8600000US75270","ZCTA5 75270","0","13","0","13","0","13"
"8600000US75287","ZCTA5 75287","4282","428","3949","381","333","154"
"8600000US75390","ZCTA5 75390","0","13","0","13","0","13"
