"GEO_ID","NAME","B03003_001E","B03003_001M","B03003_002E","B03003_002M","B03003_003E","B03003_003M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino"
"8600000US72068","ZCTA5 72068","411","125","397","119","14","21"
"8600000US72076","ZCTA5 72076","38595","1043","36347","1427","2248","817"
"8600000US72112","ZCTA5 72112","10966","394","10621","401","345","95"
"8600000US72082","ZCTA5 72082","2010","348","1392","252","618","289"
"8600000US72104","ZCTA5 72104","23580","598","22780","640","800","244"
"8600000US72106","ZCTA5 72106","5643","784","5396","760","247","208"
"8600000US72011","ZCTA5 72011","4295","410","4146","383","149","109"
"8600000US75460","ZCTA5 75460","23191","660","21108","655","2083","385"
"8600000US75470","ZCTA5 75470","434","232","245","108","189","199"
"8600000US75476","ZCTA5 75476","1162","297","1026","304","136","101"
"8600000US75482","ZCTA5 75482","25003","545","20948","563","4055","363"
"8600000US75044","ZCTA5 75044","41901","1198","32522","1224","9379","998"
"8600000US75454","ZCTA5 75454","9583","293","8115","851","1468","800"
"8600000US75455","ZCTA5 75455","28460","666","16169","448","12291","509"
"8600000US75478","ZCTA5 75478","949","238","734","214","215","136"
"8600000US75481","ZCTA5 75481","366","115","349","112","17","26"
"8600000US75488","ZCTA5 75488","566","183","474","146","92","89"
"8600000US75494","ZCTA5 75494","9489","722","8357","697","1132","503"
"8600000US75497","ZCTA5 75497","3368","491","3032","418","336","293"
"8600000US75554","ZCTA5 75554","2077","451","1939","444","138","125"
"8600000US75556","ZCTA5 75556","1321","456","1276","418","45","54"
"8600000US75566","ZCTA5 75566","730","216","730","216","0","13"
"8600000US75567","ZCTA5 75567","5275","758","5236","761","39","38"
"8600000US75641","ZCTA5 75641","133","66","96","48","37","46"
"8600000US75656","ZCTA5 75656","4204","497","3811","464","393","197"
"8600000US75667","ZCTA5 75667","1142","243","912","212","230","182"
"8600000US75672","ZCTA5 75672","15970","789","14123","645","1847","524"
"8600000US75702","ZCTA5 75702","27766","1254","14987","953","12779","1125"
"8600000US75754","ZCTA5 75754","6304","827","5362","699","942","420"
"8600000US75763","ZCTA5 75763","6463","737","6079","711","384","261"
"8600000US75006","ZCTA5 75006","51136","489","26133","931","25003","907"
"8600000US75019","ZCTA5 75019","42597","450","37287","765","5310","664"
"8600000US75021","ZCTA5 75021","8950","715","7705","638","1245","443"
"8600000US75025","ZCTA5 75025","53688","1082","49723","1072","3965","560"
"8600000US75032","ZCTA5 75032","32317","970","26263","914","6054","544"
"8600000US75057","ZCTA5 75057","14111","778","7623","597","6488","691"
"8600000US75058","ZCTA5 75058","2564","309","2170","300","394","201"
"8600000US75065","ZCTA5 75065","12389","444","9782","569","2607","623"
"8600000US75647","ZCTA5 75647","12719","746","11521","898","1198","479"
"8600000US75559","ZCTA5 75559","5168","498","4731","441","437","232"
"8600000US75563","ZCTA5 75563","4709","545","4520","546","189","115"
"8600000US75630","ZCTA5 75630","2178","315","2085","308","93","71"
"8600000US75074","ZCTA5 75074","51147","1591","31655","1306","19492","1436"
"8600000US75088","ZCTA5 75088","26234","899","21587","874","4647","483"
"8600000US75089","ZCTA5 75089","34374","825","27497","904","6877","737"
"8600000US75101","ZCTA5 75101","615","151","297","109","318","106"
"8600000US75160","ZCTA5 75160","25317","744","19187","896","6130","723"
"8600000US75201","ZCTA5 75201","15891","1047","13794","901","2097","533"
"8600000US75210","ZCTA5 75210","8578","848","5153","653","3425","655"
"8600000US75212","ZCTA5 75212","26320","1068","10772","874","15548","933"
"8600000US75240","ZCTA5 75240","28537","1334","11148","751","17389","1313"
"8600000US75243","ZCTA5 75243","67848","2294","52674","1852","15174","1744"
"8600000US75246","ZCTA5 75246","2357","390","1535","265","822","293"
"8600000US75249","ZCTA5 75249","16482","1190","10336","860","6146","970"
"8600000US75413","ZCTA5 75413","246","88","236","84","10","17"
"8600000US75417","ZCTA5 75417","2628","287","2429","263","199","181"
"8600000US75423","ZCTA5 75423","2801","402","2468","312","333","275"
"8600000US75426","ZCTA5 75426","4625","314","4211","274","414","261"
"8600000US75436","ZCTA5 75436","2159","287","2121","285","38","55"
"8600000US75439","ZCTA5 75439","1087","166","1080","165","7","8"
"8600000US75457","ZCTA5 75457","6464","394","5638","402","826","271"
"8600000US75042","ZCTA5 75042","39178","1429","17181","914","21997","1423"
"8600000US75002","ZCTA5 75002","70597","1343","61020","1464","9577","929"
"8600000US75010","ZCTA5 75010","28974","1219","24920","1099","4054","669"
"8600000US75023","ZCTA5 75023","50061","1272","42707","1430","7354","903"
"8600000US75075","ZCTA5 75075","36917","868","30341","1000","6576","776"
"8600000US72023","ZCTA5 72023","37819","951","35840","945","1979","334"
"8600000US72030","ZCTA5 72030","631","200","631","200","0","12"
"8600000US72031","ZCTA5 72031","7198","585","7006","588","192","118"
"8600000US72040","ZCTA5 72040","2894","272","2879","273","15","15"
"8600000US72103","ZCTA5 72103","12846","1302","11286","1139","1560","655"
"8600000US72107","ZCTA5 72107","170","84","170","84","0","12"
"8600000US72001","ZCTA5 72001","677","175","677","175","0","12"
"8600000US72022","ZCTA5 72022","17042","565","16721","603","321","180"
"8600000US72024","ZCTA5 72024","3592","501","3554","503","38","43"
"8600000US72026","ZCTA5 72026","304","134","304","134","0","12"
"8600000US72041","ZCTA5 72041","1352","179","1328","177","24","33"
"8600000US72046","ZCTA5 72046","4165","293","4056","300","109","78"
"8600000US72055","ZCTA5 72055","905","183","905","183","0","12"
"8600000US72063","ZCTA5 72063","2144","352","2144","352","0","12"
"8600000US72072","ZCTA5 72072","459","141","457","139","2","3"
"8600000US72079","ZCTA5 72079","760","247","751","242","9","17"
"8600000US72085","ZCTA5 72085","240","89","240","89","0","12"
"8600000US72087","ZCTA5 72087","2103","510","2064","495","39","46"
"8600000US72101","ZCTA5 72101","2946","279","2946","279","0","12"
"8600000US72120","ZCTA5 72120","33310","1221","31669","1333","1641","516"
"8600000US72121","ZCTA5 72121","3272","421","3221","429","51","47"
"8600000US72122","ZCTA5 72122","521","167","521","167","0","12"
"8600000US72139","ZCTA5 72139","218","64","209","60","9","15"
"8600000US72152","ZCTA5 72152","308","111","308","111","0","12"
"8600000US72156","ZCTA5 72156","395","176","395","176","0","12"
"8600000US72165","ZCTA5 72165","120","127","120","127","0","12"
"8600000US72173","ZCTA5 72173","9104","803","9058","798","46","65"
"8600000US72212","ZCTA5 72212","12766","931","12070","934","696","325"
"8600000US72320","ZCTA5 72320","1590","169","1534","168","56","40"
"8600000US72328","ZCTA5 72328","93","91","93","91","0","12"
"8600000US72419","ZCTA5 72419","1581","263","1486","253","95","78"
"8600000US72426","ZCTA5 72426","188","64","185","64","3","5"
"8600000US72437","ZCTA5 72437","3556","317","3504","318","52","58"
"8600000US72555","ZCTA5 72555","168","70","168","70","0","12"
"8600000US72583","ZCTA5 72583","2109","397","2109","397","0","12"
"8600000US72587","ZCTA5 72587","75","60","75","60","0","12"
"8600000US72623","ZCTA5 72623","1054","339","1054","339","0","12"
"8600000US72394","ZCTA5 72394","495","166","486","165","9","12"
"8600000US72415","ZCTA5 72415","1532","320","1532","320","0","12"
"8600000US72431","ZCTA5 72431","417","105","414","104","3","6"
"8600000US72432","ZCTA5 72432","6693","534","6574","511","119","81"
"8600000US72436","ZCTA5 72436","897","225","868","212","29","55"
"8600000US72445","ZCTA5 72445","75","41","75","41","0","12"
"8600000US72456","ZCTA5 72456","444","119","444","119","0","12"
"8600000US72459","ZCTA5 72459","1380","382","1360","382","20","23"
"8600000US72466","ZCTA5 72466","1612","443","1612","443","0","12"
"8600000US72530","ZCTA5 72530","1282","273","1244","264","38","49"
"8600000US72540","ZCTA5 72540","217","118","217","118","0","12"
"8600000US72542","ZCTA5 72542","3712","407","3653","409","59","41"
"8600000US72004","ZCTA5 72004","1020","230","958","214","62","69"
"8600000US72005","ZCTA5 72005","133","82","133","82","0","12"
"8600000US72014","ZCTA5 72014","51","47","51","47","0","12"
"8600000US72015","ZCTA5 72015","29822","1067","28090","1212","1732","656"
"8600000US72032","ZCTA5 72032","33539","1180","31899","1157","1640","447"
"8600000US72102","ZCTA5 72102","3381","705","3353","706","28","39"
"8600000US72042","ZCTA5 72042","5117","227","4769","238","348","121"
"8600000US72051","ZCTA5 72051","850","252","850","252","0","12"
"8600000US72081","ZCTA5 72081","7157","720","6752","808","405","258"
"8600000US72110","ZCTA5 72110","11472","586","10821","600","651","89"
"8600000US75114","ZCTA5 75114","6392","704","4858","612","1534","813"
"8600000US75135","ZCTA5 75135","7725","655","6610","657","1115","365"
"8600000US75143","ZCTA5 75143","14304","1095","12492","984","1812","492"
"8600000US75144","ZCTA5 75144","3265","347","2872","339","393","191"
"8600000US75152","ZCTA5 75152","5097","663","3376","519","1721","521"
"8600000US75163","ZCTA5 75163","2851","537","2790","526","61","47"
"8600000US75165","ZCTA5 75165","43498","966","32611","1156","10887","1069"
"8600000US75173","ZCTA5 75173","4131","509","3518","462","613","212"
"8600000US75182","ZCTA5 75182","6218","111","5457","308","761","303"
"8600000US75204","ZCTA5 75204","30797","1236","23788","1101","7009","1076"
"8600000US75216","ZCTA5 75216","54150","2138","32411","1508","21739","1806"
"8600000US75217","ZCTA5 75217","86896","2585","26673","1573","60223","2290"
"8600000US75220","ZCTA5 75220","43088","1692","18455","1061","24633","1426"
"8600000US75224","ZCTA5 75224","37280","1408","12947","995","24333","1469"
"8600000US75238","ZCTA5 75238","33220","1051","24821","1022","8399","936"
"8600000US75422","ZCTA5 75422","3301","559","2924","562","377","213"
"8600000US75428","ZCTA5 75428","10951","303","9681","458","1270","341"
"8600000US75433","ZCTA5 75433","2614","263","2408","258","206","88"
"8600000US75602","ZCTA5 75602","22159","1262","16175","1293","5984","787"
"8600000US75604","ZCTA5 75604","31011","1485","25822","1493","5189","1045"
"8600000US75633","ZCTA5 75633","13553","557","12217","531","1336","220"
"8600000US73030","ZCTA5 73030","4362","319","3970","302","392","156"
"8600000US73036","ZCTA5 73036","20920","318","17451","520","3469","418"
"8600000US73041","ZCTA5 73041","353","97","335","97","18","21"
"8600000US73049","ZCTA5 73049","5858","381","5561","372","297","105"
"8600000US73062","ZCTA5 73062","1296","134","1277","131","19","15"
"8600000US73080","ZCTA5 73080","9436","393","8231","440","1205","237"
"8600000US73565","ZCTA5 73565","998","110","806","84","192","56"
"8600000US73571","ZCTA5 73571","124","76","83","54","41","36"
"8600000US73647","ZCTA5 73647","609","154","549","144","60","58"
"8600000US73655","ZCTA5 73655","827","122","746","119","81","45"
"8600000US73666","ZCTA5 73666","226","85","194","68","32","36"
"8600000US73667","ZCTA5 73667","526","105","508","104","18","17"
"8600000US73701","ZCTA5 73701","23646","1099","18226","1052","5420","474"
"8600000US73722","ZCTA5 73722","499","131","498","130","1","4"
"8600000US73726","ZCTA5 73726","495","94","445","88","50","43"
"8600000US73733","ZCTA5 73733","335","128","315","124","20","24"
"8600000US73741","ZCTA5 73741","1712","176","1607","179","105","48"
"8600000US73742","ZCTA5 73742","4384","333","3031","317","1353","303"
"8600000US73772","ZCTA5 73772","3997","229","3208","260","789","114"
"8600000US73834","ZCTA5 73834","1513","190","1137","161","376","120"
"8600000US73859","ZCTA5 73859","1384","152","1364","150","20","22"
"8600000US73931","ZCTA5 73931","416","76","385","72","31","33"
"8600000US73938","ZCTA5 73938","756","141","663","129","93","45"
"8600000US73939","ZCTA5 73939","1709","232","1431","203","278","100"
"8600000US73944","ZCTA5 73944","531","139","323","99","208","92"
"8600000US73949","ZCTA5 73949","1523","209","893","158","630","203"
"8600000US73555","ZCTA5 73555","160","53","151","57","9","18"
"8600000US73736","ZCTA5 73736","445","130","401","125","44","50"
"8600000US73747","ZCTA5 73747","475","124","324","94","151","92"
"8600000US73074","ZCTA5 73074","1095","132","1002","119","93","52"
"8600000US73077","ZCTA5 73077","6808","202","6628","200","180","70"
"8600000US73089","ZCTA5 73089","12689","432","12100","459","589","210"
"8600000US73096","ZCTA5 73096","13684","366","11973","569","1711","440"
"8600000US73122","ZCTA5 73122","12789","692","9692","681","3097","478"
"8600000US73102","ZCTA5 73102","4996","1826","4556","1703","440","150"
"8600000US73110","ZCTA5 73110","33383","748","31074","768","2309","505"
"8600000US73121","ZCTA5 73121","3558","302","3484","292","74","107"
"8600000US73439","ZCTA5 73439","7610","298","7244","281","366","106"
"8600000US72117","ZCTA5 72117","14393","1441","13700","1470","693","445"
"8600000US72118","ZCTA5 72118","21184","1181","19562","1209","1622","714"
"8600000US72128","ZCTA5 72128","903","194","868","186","35","48"
"8600000US72137","ZCTA5 72137","2589","540","2341","532","248","185"
"8600000US72153","ZCTA5 72153","2371","281","2335","280","36","35"
"8600000US72168","ZCTA5 72168","2475","596","2375","575","100","54"
"8600000US72169","ZCTA5 72169","134","56","134","56","0","12"
"8600000US72175","ZCTA5 72175","291","81","291","81","0","12"
"8600000US72330","ZCTA5 72330","478","77","471","77","7","9"
"8600000US72331","ZCTA5 72331","3104","297","3010","291","94","69"
"8600000US72341","ZCTA5 72341","203","83","203","83","0","12"
"8600000US72342","ZCTA5 72342","4966","561","4902","569","64","61"
"8600000US72346","ZCTA5 72346","564","110","564","110","0","12"
"8600000US72529","ZCTA5 72529","4814","333","4771","336","43","41"
"8600000US72453","ZCTA5 72453","166","52","166","52","0","12"
"8600000US72472","ZCTA5 72472","9092","307","8780","314","312","103"
"8600000US72476","ZCTA5 72476","6607","242","6520","244","87","43"
"8600000US72512","ZCTA5 72512","2493","313","2449","308","44","62"
"8600000US72539","ZCTA5 72539","192","138","192","138","0","12"
"8600000US72543","ZCTA5 72543","12076","489","11668","518","408","103"
"8600000US72544","ZCTA5 72544","624","200","624","200","0","12"
"8600000US72567","ZCTA5 72567","321","167","321","167","0","12"
"8600000US72568","ZCTA5 72568","1158","310","1132","302","26","30"
"8600000US72619","ZCTA5 72619","2097","279","2034","295","63","62"
"8600000US72645","ZCTA5 72645","2006","315","1906","316","100","61"
"8600000US72648","ZCTA5 72648","657","395","657","395","0","12"
"8600000US72666","ZCTA5 72666","140","96","140","96","0","12"
"8600000US72682","ZCTA5 72682","595","340","595","340","0","12"
"8600000US72685","ZCTA5 72685","1246","269","1238","267","8","13"
"8600000US72719","ZCTA5 72719","12144","356","10923","650","1221","548"
"8600000US72732","ZCTA5 72732","4515","573","4445","557","70","59"
"8600000US72739","ZCTA5 72739","645","216","645","216","0","12"
"8600000US72742","ZCTA5 72742","660","206","660","206","0","12"
"8600000US72751","ZCTA5 72751","7218","530","6754","566","464","269"
"8600000US72764","ZCTA5 72764","56445","1472","33886","1352","22559","1111"
"8600000US72833","ZCTA5 72833","4216","579","3106","452","1110","279"
"8600000US72840","ZCTA5 72840","2181","433","2109","428","72","61"
"8600000US72842","ZCTA5 72842","1313","374","1012","191","301","314"
"8600000US72846","ZCTA5 72846","4455","502","4083","415","372","266"
"8600000US72904","ZCTA5 72904","22438","1170","13219","935","9219","767"
"8600000US72926","ZCTA5 72926","612","173","541","148","71","97"
"8600000US72935","ZCTA5 72935","474","160","465","154","9","14"
"8600000US72946","ZCTA5 72946","3702","585","3624","588","78","76"
"8600000US72948","ZCTA5 72948","262","171","248","166","14","24"
"8600000US72322","ZCTA5 72322","133","69","133","69","0","12"
"8600000US72329","ZCTA5 72329","193","142","193","142","0","12"
"8600000US72355","ZCTA5 72355","2285","425","2274","426","11","20"
"8600000US72370","ZCTA5 72370","7744","201","7214","333","530","271"
"8600000US72373","ZCTA5 72373","918","149","907","150","11","26"
"8600000US72386","ZCTA5 72386","2048","273","2036","274","12","14"
"8600000US72631","ZCTA5 72631","3709","534","3359","555","350","193"
"8600000US72007","ZCTA5 72007","7295","670","6986","701","309","161"
"8600000US72002","ZCTA5 72002","17343","1033","15712","1006","1631","466"
"8600000US72058","ZCTA5 72058","16878","721","16326","755","552","230"
"8600000US72086","ZCTA5 72086","10253","673","9732","681","521","262"
"8600000US72067","ZCTA5 72067","2642","401","2634","401","8","14"
"8600000US72070","ZCTA5 72070","1968","490","1958","487","10","19"
"8600000US72074","ZCTA5 72074","120","54","120","54","0","12"
"8600000US72099","ZCTA5 72099","664","28","491","118","173","135"
"8600000US73443","ZCTA5 73443","3885","414","3720","430","165","175"
"8600000US73450","ZCTA5 73450","1344","146","1302","147","42","37"
"8600000US73455","ZCTA5 73455","673","98","661","97","12","11"
"8600000US73461","ZCTA5 73461","784","101","756","100","28","22"
"8600000US73481","ZCTA5 73481","1010","135","979","129","31","23"
"8600000US73520","ZCTA5 73520","164","49","133","38","31","29"
"8600000US73531","ZCTA5 73531","485","157","468","157","17","24"
"8600000US73559","ZCTA5 73559","539","131","444","123","95","48"
"8600000US73564","ZCTA5 73564","473","125","443","120","30","32"
"8600000US73566","ZCTA5 73566","1862","209","1708","205","154","87"
"8600000US73654","ZCTA5 73654","846","145","755","133","91","67"
"8600000US73658","ZCTA5 73658","222","105","217","104","5","8"
"8600000US73664","ZCTA5 73664","1114","140","901","122","213","97"
"8600000US73718","ZCTA5 73718","602","109","601","109","1","2"
"8600000US73724","ZCTA5 73724","1173","203","1124","203","49","44"
"8600000US73730","ZCTA5 73730","753","168","746","169","7","12"
"8600000US73754","ZCTA5 73754","1060","173","981","179","79","75"
"8600000US73766","ZCTA5 73766","1302","118","1253","116","49","35"
"8600000US73773","ZCTA5 73773","2040","260","2028","261","12","15"
"8600000US73844","ZCTA5 73844","258","88","257","88","1","2"
"8600000US73942","ZCTA5 73942","13454","369","6351","382","7103","372"
"8600000US73947","ZCTA5 73947","369","82","305","72","64","40"
"8600000US73026","ZCTA5 73026","10338","711","9998","692","340","175"
"8600000US73028","ZCTA5 73028","3651","373","3560","369","91","103"
"8600000US73034","ZCTA5 73034","44647","984","41810","1007","2837","509"
"8600000US73052","ZCTA5 73052","6673","314","6326","293","347","179"
"8600000US73058","ZCTA5 73058","193","71","192","72","1","3"
"8600000US73063","ZCTA5 73063","623","180","557","174","66","73"
"8600000US73064","ZCTA5 73064","23526","310","22101","518","1425","351"
"8600000US73082","ZCTA5 73082","3135","405","3097","410","38","33"
"8600000US73104","ZCTA5 73104","2287","238","2211","233","76","38"
"8600000US73118","ZCTA5 73118","14087","821","12806","905","1281","440"
"8600000US73128","ZCTA5 73128","4757","739","4152","715","605","272"
"8600000US73134","ZCTA5 73134","5573","830","5367","783","206","132"
"8600000US73135","ZCTA5 73135","22790","1271","21313","1272","1477","643"
"8600000US73141","ZCTA5 73141","2600","456","2192","399","408","328"
"8600000US73160","ZCTA5 73160","59401","903","53133","1050","6268","688"
"8600000US73434","ZCTA5 73434","642","149","618","152","24","24"
"8600000US73440","ZCTA5 73440","284","113","284","113","0","9"
"8600000US73442","ZCTA5 73442","413","90","397","86","16","19"
"8600000US73447","ZCTA5 73447","1319","131","1246","135","73","45"
"8600000US73460","ZCTA5 73460","4609","196","4259","210","350","101"
"8600000US73487","ZCTA5 73487","156","48","153","47","3","4"
"8600000US73501","ZCTA5 73501","20617","830","17721","733","2896","434"
"8600000US73521","ZCTA5 73521","20676","190","15494","224","5182","173"
"8600000US73530","ZCTA5 73530","445","100","353","81","92","48"
"8600000US73544","ZCTA5 73544","241","88","171","61","70","60"
"8600000US73547","ZCTA5 73547","2331","191","2163","189","168","71"
"8600000US73551","ZCTA5 73551","66","40","61","38","5","7"
"8600000US73557","ZCTA5 73557","394","184","392","184","2","3"
"8600000US73572","ZCTA5 73572","3633","254","3342","238","291","54"
"8600000US73620","ZCTA5 73620","1582","412","1485","422","97","96"
"8600000US73768","ZCTA5 73768","1666","168","1266","144","400","105"
"8600000US73848","ZCTA5 73848","2408","248","1913","211","495","125"
"8600000US73044","ZCTA5 73044","23525","930","21874","897","1651","272"
"8600000US73003","ZCTA5 73003","24147","753","22184","661","1963","418"
"8600000US73027","ZCTA5 73027","1210","366","1202","365","8","8"
"8600000US73043","ZCTA5 73043","155","63","151","63","4","6"
"8600000US73048","ZCTA5 73048","2438","228","2307","224","131","48"
"8600000US72129","ZCTA5 72129","1111","217","1090","216","21","22"
"8600000US72553","ZCTA5 72553","52","29","52","29","0","12"
"8600000US72561","ZCTA5 72561","791","185","764","178","27","51"
"8600000US72565","ZCTA5 72565","685","159","685","159","0","12"
"8600000US72579","ZCTA5 72579","1470","281","1445","278","25","34"
"8600000US72617","ZCTA5 72617","59","43","59","43","0","12"
"8600000US72060","ZCTA5 72060","597","181","597","181","0","12"
"8600000US72134","ZCTA5 72134","210","63","210","63","0","12"
"8600000US72205","ZCTA5 72205","23242","1074","22680","1117","562","219"
"8600000US72374","ZCTA5 72374","731","286","731","286","0","12"
"8600000US72454","ZCTA5 72454","4937","207","4862","223","75","99"
"8600000US72440","ZCTA5 72440","311","132","311","132","0","12"
"8600000US72517","ZCTA5 72517","292","169","292","169","0","12"
"8600000US72841","ZCTA5 72841","195","104","195","104","0","12"
"8600000US72945","ZCTA5 72945","226","77","215","75","11","17"
"8600000US72722","ZCTA5 72722","3541","536","2861","497","680","249"
"8600000US72113","ZCTA5 72113","25716","1284","24836","1305","880","390"
"8600000US72181","ZCTA5 72181","8","12","8","12","0","12"
"8600000US72315","ZCTA5 72315","21875","340","21333","385","542","232"
"8600000US72576","ZCTA5 72576","3915","391","3732","391","183","12"
"8600000US72668","ZCTA5 72668","236","144","236","144","0","12"
"8600000US72768","ZCTA5 72768","974","246","961","242","13","22"
"8600000US72449","ZCTA5 72449","298","126","298","126","0","12"
"8600000US72928","ZCTA5 72928","760","226","753","227","7","13"
"8600000US72354","ZCTA5 72354","2475","353","2352","350","123","66"
"8600000US72412","ZCTA5 72412","492","212","492","212","0","12"
"8600000US72019","ZCTA5 72019","25948","1209","25359","1177","589","303"
"8600000US72034","ZCTA5 72034","50137","971","47863","987","2274","443"
"8600000US72035","ZCTA5 72035","1671","320","1525","304","146","76"
"8600000US72037","ZCTA5 72037","35","38","35","38","0","12"
"8600000US72059","ZCTA5 72059","21","33","21","33","0","12"
"8600000US72119","ZCTA5 72119","0","12","0","12","0","12"
"8600000US72149","ZCTA5 72149","0","12","0","12","0","12"
"8600000US72325","ZCTA5 72325","69","53","60","49","9","19"
"8600000US72546","ZCTA5 72546","243","155","243","155","0","12"
"8600000US72636","ZCTA5 72636","6","6","6","6","0","12"
"8600000US72670","ZCTA5 72670","87","55","87","55","0","12"
"8600000US72554","ZCTA5 72554","2409","446","2393","446","16","26"
"8600000US72560","ZCTA5 72560","8979","351","8866","359","113","78"
"8600000US72578","ZCTA5 72578","81","62","81","62","0","12"
"8600000US72584","ZCTA5 72584","316","148","316","148","0","12"
"8600000US72616","ZCTA5 72616","11237","696","9188","688","2049","322"
"8600000US72628","ZCTA5 72628","914","276","902","279","12","22"
"8600000US72629","ZCTA5 72629","381","149","381","149","0","12"
"8600000US72630","ZCTA5 72630","253","112","244","104","9","16"
"8600000US72634","ZCTA5 72634","4338","469","4277","467","61","49"
"8600000US72639","ZCTA5 72639","826","343","826","343","0","12"
"8600000US72653","ZCTA5 72653","27981","690","27185","695","796","73"
"8600000US72661","ZCTA5 72661","576","200","564","197","12","17"
"8600000US72679","ZCTA5 72679","31","39","31","39","0","12"
"8600000US72683","ZCTA5 72683","323","158","323","158","0","12"
"8600000US72704","ZCTA5 72704","26832","1323","24574","1196","2258","578"
"8600000US72721","ZCTA5 72721","378","167","378","167","0","12"
"8600000US72744","ZCTA5 72744","5917","740","5682","757","235","125"
"8600000US72762","ZCTA5 72762","39960","1434","31845","1330","8115","836"
"8600000US72747","ZCTA5 72747","316","200","316","200","0","12"
"8600000US72752","ZCTA5 72752","366","186","366","186","0","12"
"8600000US72758","ZCTA5 72758","40770","1077","29353","1019","11417","999"
"8600000US72802","ZCTA5 72802","21761","1193","19430","1056","2331","560"
"8600000US73569","ZCTA5 73569","540","62","422","52","118","35"
"8600000US73601","ZCTA5 73601","10238","323","7180","630","3058","528"
"8600000US73624","ZCTA5 73624","2335","202","2019","193","316","91"
"8600000US73641","ZCTA5 73641","599","139","578","138","21","18"
"8600000US73703","ZCTA5 73703","30331","1071","28496","1044","1835","457"
"8600000US73727","ZCTA5 73727","203","85","203","85","0","9"
"8600000US73761","ZCTA5 73761","350","74","338","74","12","15"
"8600000US73771","ZCTA5 73771","386","94","368","96","18","19"
"8600000US73832","ZCTA5 73832","1061","129","1034","129","27","21"
"8600000US73843","ZCTA5 73843","859","147","791","129","68","59"
"8600000US73852","ZCTA5 73852","2351","302","2288","299","63","49"
"8600000US73853","ZCTA5 73853","657","207","638","202","19","24"
"8600000US73858","ZCTA5 73858","1554","174","1386","155","168","58"
"8600000US73860","ZCTA5 73860","1518","170","1304","165","214","122"
"8600000US73005","ZCTA5 73005","9585","286","8599","312","986","216"
"8600000US73008","ZCTA5 73008","20240","308","16771","760","3469","753"
"8600000US73014","ZCTA5 73014","1937","273","1911","274","26","23"
"8600000US73016","ZCTA5 73016","1714","303","1693","298","21","21"
"8600000US73018","ZCTA5 73018","20214","298","18854","373","1360","300"
"8600000US73032","ZCTA5 73032","214","59","214","59","0","9"
"8600000US73040","ZCTA5 73040","1821","250","1736","256","85","46"
"8600000US73057","ZCTA5 73057","2282","231","2247","225","35","27"
"8600000US73622","ZCTA5 73622","227","84","224","84","3","5"
"8600000US73626","ZCTA5 73626","1032","163","967","160","65","56"
"8600000US73638","ZCTA5 73638","204","78","186","76","18","23"
"8600000US73642","ZCTA5 73642","135","34","131","33","4","5"
"8600000US73660","ZCTA5 73660","342","76","334","74","8","11"
"8600000US73661","ZCTA5 73661","403","83","401","83","2","5"
"8600000US73663","ZCTA5 73663","1384","231","1207","204","177","98"
"8600000US73673","ZCTA5 73673","236","66","212","67","24","20"
"8600000US73728","ZCTA5 73728","1969","147","1839","152","130","47"
"8600000US73735","ZCTA5 73735","694","153","610","146","84","66"
"8600000US73743","ZCTA5 73743","119","79","119","79","0","9"
"8600000US73746","ZCTA5 73746","29","33","29","33","0","9"
"8600000US73750","ZCTA5 73750","7485","449","6628","502","857","304"
"8600000US73507","ZCTA5 73507","22480","1018","19990","835","2490","461"
"8600000US73528","ZCTA5 73528","559","122","531","118","28","23"
"8600000US73532","ZCTA5 73532","469","92","423","82","46","34"
"8600000US73533","ZCTA5 73533","27582","359","24790","367","2792","143"
"8600000US73543","ZCTA5 73543","1529","217","1387","204","142","88"
"8600000US73567","ZCTA5 73567","652","123","597","121","55","56"
"8600000US73570","ZCTA5 73570","1083","127","866","120","217","67"
"8600000US73573","ZCTA5 73573","2479","148","2340","150","139","56"
"8600000US73627","ZCTA5 73627","465","161","390","141","75","80"
"8600000US73644","ZCTA5 73644","14668","551","12445","550","2223","301"
"8600000US73659","ZCTA5 73659","220","68","203","65","17","23"
"8600000US73729","ZCTA5 73729","535","103","528","103","7","8"
"8600000US73628","ZCTA5 73628","1655","199","1467","194","188","45"
"8600000US73632","ZCTA5 73632","3337","191","3011","237","326","132"
"8600000US73646","ZCTA5 73646","439","107","439","107","0","9"
"8600000US73651","ZCTA5 73651","3968","118","3326","155","642","104"
"8600000US73662","ZCTA5 73662","6447","422","5753","447","694","242"
"8600000US73669","ZCTA5 73669","1750","237","1618","213","132","102"
"8600000US73734","ZCTA5 73734","817","155","655","134","162","93"
"8600000US73762","ZCTA5 73762","2142","341","2085","344","57","41"
"8600000US73738","ZCTA5 73738","1201","173","1173","178","28","17"
"8600000US73753","ZCTA5 73753","414","123","414","123","0","9"
"8600000US73760","ZCTA5 73760","341","74","297","62","44","34"
"8600000US73763","ZCTA5 73763","1589","194","1476","201","113","86"
"8600000US72827","ZCTA5 72827","166","101","166","101","0","12"
"8600000US72834","ZCTA5 72834","10642","538","8364","568","2278","304"
"8600000US72845","ZCTA5 72845","1018","275","901","246","117","108"
