"GEO_ID","NAME","B10051I_001E","B10051I_001M","B10051I_002E","B10051I_002M","B10051I_003E","B10051I_003M","B10051I_004E","B10051I_004M","B10051I_005E","B10051I_005M","B10051I_006E","B10051I_006M","B10051I_007E","B10051I_007M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years","Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years","Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years","Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years","Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over","Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over","Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years","Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years","Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years","Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years","Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over","Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over"
"8600000US65486","ZCTA5 65486","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65501","ZCTA5 65501","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65529","ZCTA5 65529","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65534","ZCTA5 65534","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65535","ZCTA5 65535","18","24","18","24","18","24","0","11","0","11","0","11","0","11"
"8600000US65536","ZCTA5 65536","0","20","0","20","0","20","0","20","0","20","0","20","0","20"
"8600000US65541","ZCTA5 65541","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65542","ZCTA5 65542","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65543","ZCTA5 65543","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65548","ZCTA5 65548","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65550","ZCTA5 65550","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65552","ZCTA5 65552","1","2","0","11","0","11","0","11","1","2","0","11","1","2"
"8600000US65555","ZCTA5 65555","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65556","ZCTA5 65556","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65557","ZCTA5 65557","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65559","ZCTA5 65559","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65560","ZCTA5 65560","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US65564","ZCTA5 65564","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65565","ZCTA5 65565","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65566","ZCTA5 65566","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65567","ZCTA5 65567","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65570","ZCTA5 65570","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65571","ZCTA5 65571","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65580","ZCTA5 65580","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65582","ZCTA5 65582","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65583","ZCTA5 65583","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US65584","ZCTA5 65584","49","62","49","62","49","62","0","17","0","17","0","17","0","17"
"8600000US65586","ZCTA5 65586","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65588","ZCTA5 65588","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65589","ZCTA5 65589","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65590","ZCTA5 65590","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65591","ZCTA5 65591","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65601","ZCTA5 65601","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65603","ZCTA5 65603","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65604","ZCTA5 65604","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65605","ZCTA5 65605","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US65606","ZCTA5 65606","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65608","ZCTA5 65608","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65609","ZCTA5 65609","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65610","ZCTA5 65610","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65611","ZCTA5 65611","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65612","ZCTA5 65612","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65613","ZCTA5 65613","17","30","17","30","0","17","17","30","0","17","0","17","0","17"
"8600000US65614","ZCTA5 65614","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65616","ZCTA5 65616","32","53","32","53","32","53","0","20","0","20","0","20","0","20"
"8600000US65617","ZCTA5 65617","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65618","ZCTA5 65618","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65619","ZCTA5 65619","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65620","ZCTA5 65620","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65622","ZCTA5 65622","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65623","ZCTA5 65623","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65624","ZCTA5 65624","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65625","ZCTA5 65625","10","10","7","9","7","9","0","15","3","5","3","5","0","15"
"8600000US65626","ZCTA5 65626","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65627","ZCTA5 65627","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65629","ZCTA5 65629","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65630","ZCTA5 65630","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65631","ZCTA5 65631","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65632","ZCTA5 65632","17","25","17","25","17","25","0","11","0","11","0","11","0","11"
"8600000US65633","ZCTA5 65633","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65634","ZCTA5 65634","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65635","ZCTA5 65635","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65637","ZCTA5 65637","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65638","ZCTA5 65638","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65640","ZCTA5 65640","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65641","ZCTA5 65641","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65644","ZCTA5 65644","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65646","ZCTA5 65646","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65647","ZCTA5 65647","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65648","ZCTA5 65648","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65649","ZCTA5 65649","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65650","ZCTA5 65650","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65652","ZCTA5 65652","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65653","ZCTA5 65653","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65654","ZCTA5 65654","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65655","ZCTA5 65655","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65656","ZCTA5 65656","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65657","ZCTA5 65657","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65658","ZCTA5 65658","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65660","ZCTA5 65660","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65661","ZCTA5 65661","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65662","ZCTA5 65662","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65663","ZCTA5 65663","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65664","ZCTA5 65664","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65667","ZCTA5 65667","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65668","ZCTA5 65668","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65669","ZCTA5 65669","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65672","ZCTA5 65672","37","50","37","50","37","50","0","15","0","15","0","15","0","15"
"8600000US65674","ZCTA5 65674","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65676","ZCTA5 65676","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65679","ZCTA5 65679","6","12","0","11","0","11","0","11","6","12","6","12","0","11"
"8600000US65680","ZCTA5 65680","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65681","ZCTA5 65681","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65682","ZCTA5 65682","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65685","ZCTA5 65685","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65686","ZCTA5 65686","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65689","ZCTA5 65689","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65690","ZCTA5 65690","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65692","ZCTA5 65692","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65702","ZCTA5 65702","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65704","ZCTA5 65704","19","22","19","22","0","11","19","22","0","11","0","11","0","11"
"8600000US65705","ZCTA5 65705","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65706","ZCTA5 65706","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US65707","ZCTA5 65707","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65708","ZCTA5 65708","135","120","92","99","92","99","0","17","43","64","43","64","0","17"
"8600000US65710","ZCTA5 65710","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65711","ZCTA5 65711","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65712","ZCTA5 65712","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65713","ZCTA5 65713","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65714","ZCTA5 65714","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"8600000US65715","ZCTA5 65715","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65717","ZCTA5 65717","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65720","ZCTA5 65720","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65721","ZCTA5 65721","13","21","13","21","13","21","0","23","0","23","0","23","0","23"
"8600000US65722","ZCTA5 65722","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65723","ZCTA5 65723","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65724","ZCTA5 65724","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65725","ZCTA5 65725","32","37","0","11","0","11","0","11","32","37","32","37","0","11"
"8600000US65727","ZCTA5 65727","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65728","ZCTA5 65728","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65729","ZCTA5 65729","38","36","38","36","0","11","38","36","0","11","0","11","0","11"
"8600000US65730","ZCTA5 65730","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65731","ZCTA5 65731","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65732","ZCTA5 65732","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65733","ZCTA5 65733","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65734","ZCTA5 65734","16","22","11","18","11","18","0","11","5","8","0","11","5","8"
"8600000US65735","ZCTA5 65735","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65737","ZCTA5 65737","1","2","0","15","0","15","0","15","1","2","0","15","1","2"
"8600000US65738","ZCTA5 65738","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US65739","ZCTA5 65739","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65740","ZCTA5 65740","8","15","8","15","8","15","0","11","0","11","0","11","0","11"
"8600000US65742","ZCTA5 65742","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US65744","ZCTA5 65744","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65745","ZCTA5 65745","2","4","2","4","2","4","0","11","0","11","0","11","0","11"
"8600000US65746","ZCTA5 65746","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65747","ZCTA5 65747","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65752","ZCTA5 65752","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65753","ZCTA5 65753","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65754","ZCTA5 65754","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65755","ZCTA5 65755","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65756","ZCTA5 65756","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65757","ZCTA5 65757","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65759","ZCTA5 65759","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65760","ZCTA5 65760","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65761","ZCTA5 65761","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65762","ZCTA5 65762","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65764","ZCTA5 65764","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65766","ZCTA5 65766","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65767","ZCTA5 65767","6","14","0","11","0","11","0","11","6","14","0","11","6","14"
"8600000US65768","ZCTA5 65768","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65769","ZCTA5 65769","2","5","0","11","0","11","0","11","2","5","2","5","0","11"
"8600000US65770","ZCTA5 65770","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65771","ZCTA5 65771","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65772","ZCTA5 65772","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65773","ZCTA5 65773","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65774","ZCTA5 65774","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65775","ZCTA5 65775","0","20","0","20","0","20","0","20","0","20","0","20","0","20"
"8600000US65777","ZCTA5 65777","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65778","ZCTA5 65778","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65779","ZCTA5 65779","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65781","ZCTA5 65781","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65783","ZCTA5 65783","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65784","ZCTA5 65784","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65785","ZCTA5 65785","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65786","ZCTA5 65786","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65787","ZCTA5 65787","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65788","ZCTA5 65788","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65789","ZCTA5 65789","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65790","ZCTA5 65790","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65791","ZCTA5 65791","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US65793","ZCTA5 65793","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US65802","ZCTA5 65802","25","20","13","18","0","23","13","18","12","18","12","18","0","23"
"8600000US65803","ZCTA5 65803","19","20","6","10","6","10","0","23","13","19","13","19","0","23"
"8600000US65804","ZCTA5 65804","5","9","0","23","0","23","0","23","5","9","5","9","0","23"
"8600000US65806","ZCTA5 65806","22","25","4","8","0","17","4","8","18","25","18","25","0","17"
"8600000US65807","ZCTA5 65807","0","26","0","26","0","26","0","26","0","26","0","26","0","26"
"8600000US65809","ZCTA5 65809","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US65810","ZCTA5 65810","0","20","0","20","0","20","0","20","0","20","0","20","0","20"
"8600000US66002","ZCTA5 66002","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US66006","ZCTA5 66006","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66007","ZCTA5 66007","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66008","ZCTA5 66008","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66010","ZCTA5 66010","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66012","ZCTA5 66012","15","21","0","16","0","16","0","16","15","21","15","21","0","16"
"8600000US66013","ZCTA5 66013","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66014","ZCTA5 66014","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66015","ZCTA5 66015","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66016","ZCTA5 66016","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66017","ZCTA5 66017","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66018","ZCTA5 66018","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66019","ZCTA5 66019","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66020","ZCTA5 66020","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66021","ZCTA5 66021","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66023","ZCTA5 66023","4","7","4","7","4","7","0","10","0","10","0","10","0","10"
"8600000US66024","ZCTA5 66024","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66025","ZCTA5 66025","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66026","ZCTA5 66026","9","16","0","10","0","10","0","10","9","16","0","10","9","16"
"8600000US66027","ZCTA5 66027","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66030","ZCTA5 66030","24","27","0","19","0","19","0","19","24","27","9","15","15","23"
"8600000US66031","ZCTA5 66031","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66032","ZCTA5 66032","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66033","ZCTA5 66033","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66035","ZCTA5 66035","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66039","ZCTA5 66039","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66040","ZCTA5 66040","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66041","ZCTA5 66041","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66042","ZCTA5 66042","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66043","ZCTA5 66043","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US66044","ZCTA5 66044","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US66045","ZCTA5 66045","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66046","ZCTA5 66046","18","29","18","29","18","29","0","16","0","16","0","16","0","16"
"8600000US66047","ZCTA5 66047","31","41","0","16","0","16","0","16","31","41","31","41","0","16"
"8600000US66048","ZCTA5 66048","0","22","0","22","0","22","0","22","0","22","0","22","0","22"
"8600000US66049","ZCTA5 66049","24","31","9","17","9","17","0","22","15","26","0","22","15","26"
"8600000US66050","ZCTA5 66050","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66052","ZCTA5 66052","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66053","ZCTA5 66053","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66054","ZCTA5 66054","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66056","ZCTA5 66056","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66058","ZCTA5 66058","3","5","3","5","3","5","0","10","0","10","0","10","0","10"
"8600000US66060","ZCTA5 66060","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66061","ZCTA5 66061","177","137","40","43","37","42","3","6","137","126","126","124","11","17"
"8600000US66062","ZCTA5 66062","70","51","0","24","0","24","0","24","70","51","26","32","44","45"
"8600000US66064","ZCTA5 66064","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66066","ZCTA5 66066","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66067","ZCTA5 66067","72","76","53","77","53","77","0","16","19","26","0","16","19","26"
"8600000US66070","ZCTA5 66070","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66071","ZCTA5 66071","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US66072","ZCTA5 66072","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66073","ZCTA5 66073","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66075","ZCTA5 66075","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66076","ZCTA5 66076","7","10","3","5","3","5","0","10","4","6","4","6","0","10"
"8600000US66078","ZCTA5 66078","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66079","ZCTA5 66079","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66080","ZCTA5 66080","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66083","ZCTA5 66083","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66085","ZCTA5 66085","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66086","ZCTA5 66086","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US66087","ZCTA5 66087","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66088","ZCTA5 66088","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66090","ZCTA5 66090","5","9","5","9","5","9","0","10","0","10","0","10","0","10"
"8600000US66091","ZCTA5 66091","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66092","ZCTA5 66092","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66093","ZCTA5 66093","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66094","ZCTA5 66094","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66095","ZCTA5 66095","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66097","ZCTA5 66097","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66101","ZCTA5 66101","131","82","38","34","23","28","15","21","93","78","76","77","17","26"
"8600000US66102","ZCTA5 66102","535","172","111","76","48","44","63","64","424","162","211","89","213","141"
"8600000US66103","ZCTA5 66103","51","59","0","16","0","16","0","16","51","59","24","42","27","39"
"8600000US66104","ZCTA5 66104","169","135","11","18","11","18","0","19","158","135","3","5","155","135"
"8600000US66105","ZCTA5 66105","76","48","24","32","20","32","4","7","52","41","20","30","32","29"
"8600000US66106","ZCTA5 66106","182","87","69","46","40","34","29","28","113","67","62","42","51","50"
"8600000US66109","ZCTA5 66109","73","67","48","51","0","19","48","51","25","36","4","19","21","33"
"8600000US66111","ZCTA5 66111","46","49","0","15","0","15","0","15","46","49","22","35","24","37"
"8600000US66112","ZCTA5 66112","67","51","11","18","11","18","0","16","56","47","40","40","16","25"
"8600000US66115","ZCTA5 66115","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66118","ZCTA5 66118","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66202","ZCTA5 66202","61","51","6","13","6","13","0","16","55","48","55","48","0","16"
"8600000US66203","ZCTA5 66203","10","16","0","16","0","16","0","16","10","16","10","16","0","16"
"8600000US66204","ZCTA5 66204","51","43","0","16","0","16","0","16","51","43","9","14","42","36"
"8600000US66205","ZCTA5 66205","35","33","4","8","0","16","4","8","31","31","14","23","17","20"
"8600000US66206","ZCTA5 66206","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US66207","ZCTA5 66207","18","26","0","16","0","16","0","16","18","26","18","26","0","16"
"8600000US66208","ZCTA5 66208","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US66209","ZCTA5 66209","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US66210","ZCTA5 66210","6","10","0","16","0","16","0","16","6","10","6","10","0","16"
"8600000US66211","ZCTA5 66211","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66212","ZCTA5 66212","0","22","0","22","0","22","0","22","0","22","0","22","0","22"
"8600000US66213","ZCTA5 66213","25","28","0","19","0","19","0","19","25","28","15","24","10","16"
"8600000US66214","ZCTA5 66214","11","17","0","16","0","16","0","16","11","17","11","17","0","16"
"8600000US66215","ZCTA5 66215","33","28","0","19","0","19","0","19","33","28","0","19","33","28"
"8600000US66216","ZCTA5 66216","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US66217","ZCTA5 66217","53","73","0","15","0","15","0","15","53","73","0","15","53","73"
"8600000US66218","ZCTA5 66218","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66219","ZCTA5 66219","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US66220","ZCTA5 66220","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66221","ZCTA5 66221","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US66223","ZCTA5 66223","10","17","0","19","0","19","0","19","10","17","0","19","10","17"
"8600000US66224","ZCTA5 66224","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US66226","ZCTA5 66226","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US66227","ZCTA5 66227","3","11","0","15","0","15","0","15","3","11","3","11","0","15"
"8600000US66401","ZCTA5 66401","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66402","ZCTA5 66402","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
