"GEO_ID","NAME","B08105I_001E","B08105I_001M","B08105I_002E","B08105I_002M","B08105I_003E","B08105I_003M","B08105I_004E","B08105I_004M","B08105I_005E","B08105I_005M","B08105I_006E","B08105I_006M","B08105I_007E","B08105I_007M"
"8600000US72126","ZCTA5 72126","26","42","17","31","9","18","0","12","0","12","0","12","0","12"
"8600000US72123","ZCTA5 72123","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72131","ZCTA5 72131","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72166","ZCTA5 72166","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72167","ZCTA5 72167","2","4","2","4","0","12","0","12","0","12","0","12","0","12"
"8600000US72207","ZCTA5 72207","127","107","103","103","9","15","0","19","0","19","0","19","15","26"
"8600000US72211","ZCTA5 72211","478","186","400","170","45","46","0","22","0","22","0","22","33","43"
"8600000US72223","ZCTA5 72223","360","242","205","149","103","150","36","53","16","28","0","22","0","22"
"8600000US72301","ZCTA5 72301","119","68","43","41","35","38","0","22","20","28","21","31","0","22"
"8600000US72429","ZCTA5 72429","3","5","3","5","0","12","0","12","0","12","0","12","0","12"
"8600000US72441","ZCTA5 72441","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72442","ZCTA5 72442","8","13","0","12","8","13","0","12","0","12","0","12","0","12"
"8600000US72443","ZCTA5 72443","46","48","9","15","22","31","0","12","15","25","0","12","0","12"
"8600000US72447","ZCTA5 72447","38","36","17","18","21","32","0","12","0","12","0","12","0","12"
"8600000US72457","ZCTA5 72457","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72470","ZCTA5 72470","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72471","ZCTA5 72471","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72536","ZCTA5 72536","2","5","0","12","2","5","0","12","0","12","0","12","0","12"
"8600000US72556","ZCTA5 72556","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72566","ZCTA5 72566","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72569","ZCTA5 72569","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72571","ZCTA5 72571","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72572","ZCTA5 72572","18","29","18","29","0","12","0","12","0","12","0","12","0","12"
"8600000US72573","ZCTA5 72573","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72577","ZCTA5 72577","11","19","0","12","11","19","0","12","0","12","0","12","0","12"
"8600000US72624","ZCTA5 72624","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72641","ZCTA5 72641","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72650","ZCTA5 72650","46","36","7","13","39","32","0","12","0","12","0","12","0","12"
"8600000US72658","ZCTA5 72658","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72660","ZCTA5 72660","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72669","ZCTA5 72669","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72677","ZCTA5 72677","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72714","ZCTA5 72714","339","237","285","222","54","52","0","19","0","19","0","19","0","19"
"8600000US72718","ZCTA5 72718","28","21","21","15","0","12","0","12","7","12","0","12","0","12"
"8600000US72727","ZCTA5 72727","102","69","88","58","8","14","0","17","0","17","0","17","6","10"
"8600000US72756","ZCTA5 72756","5756","577","4590","519","870","277","0","25","108","138","0","25","188","231"
"8600000US72774","ZCTA5 72774","22","22","22","22","0","17","0","17","0","17","0","17","0","17"
"8600000US72830","ZCTA5 72830","1205","193","781","177","293","185","0","19","45","31","68","69","18","30"
"8600000US72047","ZCTA5 72047","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72021","ZCTA5 72021","81","75","81","75","0","12","0","12","0","12","0","12","0","12"
"8600000US72025","ZCTA5 72025","6","10","6","10","0","12","0","12","0","12","0","12","0","12"
"8600000US72036","ZCTA5 72036","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72044","ZCTA5 72044","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72048","ZCTA5 72048","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72061","ZCTA5 72061","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72068","ZCTA5 72068","8","11","2","3","6","10","0","12","0","12","0","12","0","12"
"8600000US72076","ZCTA5 72076","981","436","819","297","158","238","0","25","4","10","0","25","0","25"
"8600000US72112","ZCTA5 72112","120","70","22","33","15","23","0","19","21","31","62","80","0","19"
"8600000US72082","ZCTA5 72082","215","121","168","106","47","55","0","12","0","12","0","12","0","12"
"8600000US72104","ZCTA5 72104","248","142","177","105","62","71","0","22","9","21","0","22","0","22"
"8600000US72106","ZCTA5 72106","89","81","43","48","21","25","0","17","0","17","25","37","0","17"
"8600000US72011","ZCTA5 72011","54","44","51","44","0","12","0","12","0","12","0","12","3","6"
"8600000US75460","ZCTA5 75460","883","162","635","150","190","98","7","10","2","4","49","63","0","25"
"8600000US75470","ZCTA5 75470","68","87","68","87","0","13","0","13","0","13","0","13","0","13"
"8600000US75476","ZCTA5 75476","41","42","41","42","0","13","0","13","0","13","0","13","0","13"
"8600000US75482","ZCTA5 75482","1638","217","1413","201","211","121","8","12","0","25","6","10","0","25"
"8600000US75044","ZCTA5 75044","4561","692","3696","618","576","250","63","66","0","28","20","35","206","128"
"8600000US75454","ZCTA5 75454","767","637","693","629","0","19","0","19","0","19","0","19","74","112"
"8600000US75455","ZCTA5 75455","5277","352","4332","336","807","291","18","32","14","24","94","71","12","18"
"8600000US75478","ZCTA5 75478","73","47","68","45","5","8","0","13","0","13","0","13","0","13"
"8600000US75481","ZCTA5 75481","8","12","8","12","0","13","0","13","0","13","0","13","0","13"
"8600000US75488","ZCTA5 75488","19","18","19","18","0","13","0","13","0","13","0","13","0","13"
"8600000US75494","ZCTA5 75494","283","154","192","138","19","22","0","19","38","43","0","19","34","52"
"8600000US75497","ZCTA5 75497","202","188","170","158","0","13","0","13","0","13","0","13","32","51"
"8600000US75554","ZCTA5 75554","53","61","53","61","0","13","0","13","0","13","0","13","0","13"
"8600000US75556","ZCTA5 75556","3","5","1","2","2","4","0","11","0","11","0","11","0","11"
"8600000US75566","ZCTA5 75566","0","13","0","13","0","13","0","13","0","13","0","13","0","13"
"8600000US75567","ZCTA5 75567","16","18","16","18","0","19","0","19","0","19","0","19","0","19"
"8600000US75641","ZCTA5 75641","2","5","2","5","0","13","0","13","0","13","0","13","0","13"
"8600000US75656","ZCTA5 75656","163","106","160","106","0","13","0","13","0","13","3","6","0","13"
"8600000US75667","ZCTA5 75667","53","35","53","35","0","13","0","13","0","13","0","13","0","13"
"8600000US75672","ZCTA5 75672","726","235","603","237","53","43","0","21","0","21","42","60","28","35"
"8600000US75702","ZCTA5 75702","5342","638","4019","620","624","218","50","55","89","85","402","209","158","81"
"8600000US75754","ZCTA5 75754","376","210","304","197","1","2","0","19","57","55","4","7","10","14"
"8600000US75763","ZCTA5 75763","216","139","158","134","40","52","0","19","0","19","0","19","18","29"
"8600000US75006","ZCTA5 75006","11562","583","9290","598","1394","319","193","112","439","187","70","50","176","103"
"8600000US75019","ZCTA5 75019","2679","391","2142","333","239","101","0","28","30","29","24","25","244","101"
"8600000US75021","ZCTA5 75021","537","225","370","174","113","80","0","19","0","19","47","54","7","12"
"8600000US75025","ZCTA5 75025","1883","348","1495","277","191","148","18","29","18","30","18","28","143","76"
"8600000US75032","ZCTA5 75032","2629","348","2053","300","293","170","64","61","0","28","128","119","91","60"
"8600000US75057","ZCTA5 75057","3302","407","2696","362","391","158","26","35","95","96","39","59","55","51"
"8600000US75058","ZCTA5 75058","193","110","145","99","45","36","0","13","0","13","3","5","0","13"
"8600000US75065","ZCTA5 75065","1241","354","1178","360","44","69","0","21","0","21","0","21","19","32"
"8600000US75647","ZCTA5 75647","426","199","388","200","15","19","0","21","19","30","0","21","4","6"
"8600000US75559","ZCTA5 75559","117","77","115","78","0","19","2","5","0","19","0","19","0","19"
"8600000US75563","ZCTA5 75563","87","68","87","68","0","13","0","13","0","13","0","13","0","13"
"8600000US75630","ZCTA5 75630","29","32","22","32","7","11","0","13","0","13","0","13","0","13"
"8600000US75074","ZCTA5 75074","10092","931","7673","770","1632","487","68","43","379","210","179","149","161","83"
"8600000US75088","ZCTA5 75088","1982","322","1556","317","274","120","14","21","0","25","0","25","138","92"
"8600000US75089","ZCTA5 75089","2912","414","2320","438","461","264","11","19","29","34","0","28","91","106"
"8600000US75101","ZCTA5 75101","130","51","109","46","18","13","0","13","3","5","0","13","0","13"
"8600000US75160","ZCTA5 75160","2174","343","2018","323","148","99","0","25","8","15","0","25","0","25"
"8600000US75201","ZCTA5 75201","1692","454","986","272","130","92","66","48","378","333","74","80","58","86"
"8600000US75210","ZCTA5 75210","1252","249","721","145","449","182","63","63","19","26","0","19","0","19"
"8600000US75212","ZCTA5 75212","6258","464","4634","455","1248","285","97","75","13","17","67","48","199","104"
"8600000US75240","ZCTA5 75240","8424","684","5744","585","1694","368","268","116","525","183","68","57","125","65"
"8600000US75243","ZCTA5 75243","7528","774","5312","637","1556","353","162","90","218","93","105","88","175","140"
"8600000US75246","ZCTA5 75246","403","143","321","131","47","56","19","30","16","28","0","13","0","13"
"8600000US75249","ZCTA5 75249","2764","468","2551","483","135","95","0","21","0","21","0","21","78","97"
"8600000US75413","ZCTA5 75413","0","13","0","13","0","13","0","13","0","13","0","13","0","13"
"8600000US75417","ZCTA5 75417","55","56","55","56","0","13","0","13","0","13","0","13","0","13"
"8600000US75423","ZCTA5 75423","113","78","75","51","13","12","0","13","0","13","12","18","13","21"
"8600000US75426","ZCTA5 75426","115","81","74","68","41","38","0","13","0","13","0","13","0","13"
"8600000US75436","ZCTA5 75436","6","12","6","12","0","13","0","13","0","13","0","13","0","13"
"8600000US75439","ZCTA5 75439","7","8","7","8","0","13","0","13","0","13","0","13","0","13"
"8600000US75457","ZCTA5 75457","361","116","270","99","75","54","0","19","0","19","0","19","16","24"
"8600000US75042","ZCTA5 75042","9788","816","7263","696","1907","402","139","202","122","72","200","155","157","106"
"8600000US75002","ZCTA5 75002","4265","526","3209","495","488","221","104","96","69","79","147","99","248","126"
"8600000US75010","ZCTA5 75010","2132","369","1678","347","250","127","36","56","0","25","17","28","151","102"
"8600000US75023","ZCTA5 75023","3662","509","2967","467","336","162","66","57","9","15","49","41","235","114"
"8600000US75075","ZCTA5 75075","3484","499","2979","476","228","104","105","86","90","79","0","28","82","66"
"8600000US72023","ZCTA5 72023","984","230","836","208","148","119","0","25","0","25","0","25","0","25"
"8600000US72030","ZCTA5 72030","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72031","ZCTA5 72031","91","83","42","44","5","8","0","17","44","71","0","17","0","17"
"8600000US72040","ZCTA5 72040","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72103","ZCTA5 72103","510","258","321","154","167","148","0","19","0","19","0","19","22","36"
"8600000US72107","ZCTA5 72107","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72001","ZCTA5 72001","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72022","ZCTA5 72022","222","142","159","119","38","43","0","19","0","19","0","19","25","38"
"8600000US72024","ZCTA5 72024","10","17","0","12","0","12","0","12","10","17","0","12","0","12"
"8600000US72026","ZCTA5 72026","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72041","ZCTA5 72041","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72046","ZCTA5 72046","32","28","29","25","0","12","0","12","0","12","0","12","3","7"
"8600000US72055","ZCTA5 72055","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72063","ZCTA5 72063","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72072","ZCTA5 72072","2","3","2","3","0","12","0","12","0","12","0","12","0","12"
"8600000US72079","ZCTA5 72079","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72085","ZCTA5 72085","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72087","ZCTA5 72087","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72101","ZCTA5 72101","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72120","ZCTA5 72120","655","327","551","296","71","91","0","25","0","25","23","30","10","16"
"8600000US72121","ZCTA5 72121","21","27","21","27","0","12","0","12","0","12","0","12","0","12"
"8600000US72122","ZCTA5 72122","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72139","ZCTA5 72139","5","9","5","9","0","12","0","12","0","12","0","12","0","12"
"8600000US72152","ZCTA5 72152","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72156","ZCTA5 72156","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72165","ZCTA5 72165","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72173","ZCTA5 72173","29","45","16","23","13","24","0","17","0","17","0","17","0","17"
"8600000US72212","ZCTA5 72212","255","135","210","121","0","19","0","19","16","25","29","44","0","19"
"8600000US72320","ZCTA5 72320","14","22","14","22","0","12","0","12","0","12","0","12","0","12"
"8600000US72328","ZCTA5 72328","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72419","ZCTA5 72419","11","14","11","14","0","12","0","12","0","12","0","12","0","12"
"8600000US72426","ZCTA5 72426","3","5","3","5","0","12","0","12","0","12","0","12","0","12"
"8600000US72437","ZCTA5 72437","21","30","21","30","0","12","0","12","0","12","0","12","0","12"
"8600000US72555","ZCTA5 72555","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72583","ZCTA5 72583","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72587","ZCTA5 72587","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72623","ZCTA5 72623","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72394","ZCTA5 72394","9","12","9","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72415","ZCTA5 72415","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72431","ZCTA5 72431","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72432","ZCTA5 72432","56","62","28","31","28","31","0","17","0","17","0","17","0","17"
"8600000US72436","ZCTA5 72436","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72445","ZCTA5 72445","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72456","ZCTA5 72456","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72459","ZCTA5 72459","11","16","11","16","0","12","0","12","0","12","0","12","0","12"
"8600000US72466","ZCTA5 72466","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72530","ZCTA5 72530","17","20","17","20","0","12","0","12","0","12","0","12","0","12"
"8600000US72540","ZCTA5 72540","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72542","ZCTA5 72542","18","16","6","9","0","12","0","12","0","12","0","12","12","13"
"8600000US72004","ZCTA5 72004","21","24","21","24","0","12","0","12","0","12","0","12","0","12"
"8600000US72005","ZCTA5 72005","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72014","ZCTA5 72014","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72015","ZCTA5 72015","685","283","604","271","81","68","0","22","0","22","0","22","0","22"
"8600000US72032","ZCTA5 72032","624","219","419","216","148","77","0","25","40","49","0","25","17","20"
"8600000US72102","ZCTA5 72102","9","16","9","16","0","12","0","12","0","12","0","12","0","12"
"8600000US72042","ZCTA5 72042","89","83","59","66","0","17","0","17","30","52","0","17","0","17"
"8600000US72051","ZCTA5 72051","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72081","ZCTA5 72081","198","172","120","145","14","16","0","17","0","17","25","22","39","61"
"8600000US72110","ZCTA5 72110","337","69","261","95","38","52","0","19","0","19","14","19","24","39"
"8600000US75114","ZCTA5 75114","780","344","517","248","170","129","0","19","11","16","68","95","14","17"
"8600000US75135","ZCTA5 75135","484","177","305","137","99","83","0","19","0","19","28","50","52","61"
"8600000US75143","ZCTA5 75143","661","247","501","204","32","33","23","32","0","21","20","34","85","83"
"8600000US75144","ZCTA5 75144","62","37","58","38","2","3","0","13","0","13","0","13","2","4"
"8600000US75152","ZCTA5 75152","754","232","687","225","51","56","0","19","0","19","0","19","16","17"
"8600000US75163","ZCTA5 75163","26","26","26","26","0","13","0","13","0","13","0","13","0","13"
"8600000US75165","ZCTA5 75165","4529","494","3600","474","651","185","11","14","13","17","76","69","178","109"
"8600000US75173","ZCTA5 75173","278","115","230","104","40","38","0","13","0","13","2","3","6","7"
"8600000US75182","ZCTA5 75182","272","124","167","96","42","67","16","24","0","19","0","19","47","44"
"8600000US75204","ZCTA5 75204","3949","570","2909","493","492","269","188","133","155","85","0","28","205","137"
"8600000US75216","ZCTA5 75216","7630","732","5749","597","1158","302","289","131","9","13","176","146","249","134"
"8600000US75217","ZCTA5 75217","23544","1205","19600","1092","3125","493","247","122","39","45","229","204","304","185"
"8600000US75220","ZCTA5 75220","15374","908","8648","698","5194","588","718","286","362","167","277","265","175","101"
"8600000US75224","ZCTA5 75224","9774","869","7440","807","1699","383","450","154","107","70","63","42","15","18"
"8600000US75238","ZCTA5 75238","4009","445","3366","412","450","176","83","74","42","47","20","32","48","42"
"8600000US75422","ZCTA5 75422","134","80","81","49","21","23","0","13","0","13","0","13","32","53"
"8600000US75428","ZCTA5 75428","548","148","441","147","34","37","0","21","63","57","0","21","10","19"
"8600000US75433","ZCTA5 75433","86","41","66","36","20","20","0","13","0","13","0","13","0","13"
"8600000US75602","ZCTA5 75602","2086","328","1778","312","247","103","22","33","4","8","9","15","26","41"
"8600000US75604","ZCTA5 75604","1881","457","1396","414","331","168","0","28","0","28","135","164","19","28"
"8600000US75633","ZCTA5 75633","495","114","354","114","76","82","0","21","53","81","11","16","1","3"
"8600000US73030","ZCTA5 73030","164","79","81","54","46","65","0","9","34","39","0","9","3","6"
"8600000US73036","ZCTA5 73036","1294","256","1069","250","107","64","0","17","19","21","0","17","99","92"
"8600000US73041","ZCTA5 73041","1","3","1","3","0","9","0","9","0","9","0","9","0","9"
"8600000US73049","ZCTA5 73049","128","63","121","61","7","10","0","13","0","13","0","13","0","13"
"8600000US73062","ZCTA5 73062","9","10","7","11","2","3","0","9","0","9","0","9","0","9"
"8600000US73080","ZCTA5 73080","566","141","436","145","78","55","0","13","4","6","15","21","33","35"
"8600000US73565","ZCTA5 73565","70","27","52","19","2","5","0","9","16","17","0","9","0","9"
"8600000US73571","ZCTA5 73571","15","20","15","20","0","9","0","9","0","9","0","9","0","9"
"8600000US73647","ZCTA5 73647","49","55","45","56","0","9","0","9","0","9","0","9","4","6"
"8600000US73655","ZCTA5 73655","40","28","21","19","12","19","0","9","0","9","7","10","0","9"
"8600000US73666","ZCTA5 73666","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73667","ZCTA5 73667","14","16","14","16","0","9","0","9","0","9","0","9","0","9"
"8600000US73701","ZCTA5 73701","2135","242","1455","239","474","203","12","19","11","17","95","95","88","82"
"8600000US73722","ZCTA5 73722","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73726","ZCTA5 73726","28","30","1","2","0","9","0","9","23","29","4","7","0","9"
"8600000US73733","ZCTA5 73733","10","12","9","11","0","9","0","9","0","9","1","3","0","9"
"8600000US73741","ZCTA5 73741","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73742","ZCTA5 73742","658","144","581","135","52","58","0","9","0","9","25","41","0","9"
"8600000US73772","ZCTA5 73772","134","96","103","79","31","34","0","9","0","9","0","9","0","9"
"8600000US73834","ZCTA5 73834","105","50","101","50","4","6","0","9","0","9","0","9","0","9"
"8600000US73859","ZCTA5 73859","10","15","4","6","6","11","0","9","0","9","0","9","0","9"
"8600000US73931","ZCTA5 73931","11","11","6","7","0","9","0","9","0","9","0","9","5","8"
"8600000US73938","ZCTA5 73938","35","22","32","22","2","3","0","9","1","2","0","9","0","9"
"8600000US73939","ZCTA5 73939","119","65","112","65","0","9","0","9","7","8","0","9","0","9"
"8600000US73944","ZCTA5 73944","118","66","99","53","15","26","0","9","2","3","2","3","0","9"
"8600000US73949","ZCTA5 73949","340","144","278","123","51","46","0","11","7","8","0","11","4","9"
"8600000US73555","ZCTA5 73555","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73736","ZCTA5 73736","11","13","11","13","0","9","0","9","0","9","0","9","0","9"
"8600000US73747","ZCTA5 73747","29","24","29","24","0","9","0","9","0","9","0","9","0","9"
"8600000US73074","ZCTA5 73074","58","38","51","36","7","9","0","9","0","9","0","9","0","9"
"8600000US73077","ZCTA5 73077","83","45","49","44","0","13","0","13","0","13","0","13","34","31"
"8600000US73089","ZCTA5 73089","231","120","203","106","12","20","0","15","16","25","0","15","0","15"
"8600000US73096","ZCTA5 73096","569","178","494","190","75","67","0","15","0","15","0","15","0","15"
"8600000US73122","ZCTA5 73122","1224","207","808","174","265","92","0","15","21","21","25","41","105","164"
"8600000US73102","ZCTA5 73102","41","26","33","23","0","9","0","9","4","5","4","6","0","9"
"8600000US73110","ZCTA5 73110","908","187","715","157","85","58","22","25","30","34","39","46","17","22"
"8600000US73121","ZCTA5 73121","28","40","28","40","0","9","0","9","0","9","0","9","0","9"
"8600000US73439","ZCTA5 73439","124","42","112","43","12","10","0","13","0","13","0","13","0","13"
"8600000US72117","ZCTA5 72117","134","101","113","88","21","35","0","19","0","19","0","19","0","19"
"8600000US72118","ZCTA5 72118","359","157","270","125","89","94","0","22","0","22","0","22","0","22"
"8600000US72128","ZCTA5 72128","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72137","ZCTA5 72137","152","122","125","113","27","44","0","12","0","12","0","12","0","12"
"8600000US72153","ZCTA5 72153","10","15","10","15","0","12","0","12","0","12","0","12","0","12"
"8600000US72168","ZCTA5 72168","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72169","ZCTA5 72169","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72175","ZCTA5 72175","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72330","ZCTA5 72330","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72331","ZCTA5 72331","69","69","20","23","0","12","0","12","49","66","0","12","0","12"
"8600000US72341","ZCTA5 72341","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72342","ZCTA5 72342","60","59","60","59","0","12","0","12","0","12","0","12","0","12"
"8600000US72346","ZCTA5 72346","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72529","ZCTA5 72529","19","30","0","12","19","30","0","12","0","12","0","12","0","12"
"8600000US72453","ZCTA5 72453","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72472","ZCTA5 72472","81","40","53","35","28","29","0","17","0","17","0","17","0","17"
"8600000US72476","ZCTA5 72476","8","17","4","8","0","17","0","17","4","9","0","17","0","17"
"8600000US72512","ZCTA5 72512","28","44","0","12","28","44","0","12","0","12","0","12","0","12"
"8600000US72539","ZCTA5 72539","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72543","ZCTA5 72543","162","76","129","71","33","36","0","19","0","19","0","19","0","19"
"8600000US72544","ZCTA5 72544","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72567","ZCTA5 72567","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72568","ZCTA5 72568","3","5","3","5","0","12","0","12","0","12","0","12","0","12"
"8600000US72619","ZCTA5 72619","5","9","0","12","5","9","0","12","0","12","0","12","0","12"
"8600000US72645","ZCTA5 72645","41","23","30","24","11","16","0","12","0","12","0","12","0","12"
"8600000US72648","ZCTA5 72648","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72666","ZCTA5 72666","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72682","ZCTA5 72682","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72685","ZCTA5 72685","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72719","ZCTA5 72719","663","286","599","274","20","35","0","19","0","19","0","19","44","68"
"8600000US72732","ZCTA5 72732","15","14","15","14","0","12","0","12","0","12","0","12","0","12"
"8600000US72739","ZCTA5 72739","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72742","ZCTA5 72742","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72751","ZCTA5 72751","193","130","184","128","9","16","0","17","0","17","0","17","0","17"
"8600000US72764","ZCTA5 72764","10081","724","7312","806","2628","612","0","28","30","34","47","66","64","101"
"8600000US72833","ZCTA5 72833","458","147","310","107","74","50","4","7","30","33","0","12","40","36"
"8600000US72840","ZCTA5 72840","3","5","0","12","3","5","0","12","0","12","0","12","0","12"
"8600000US72842","ZCTA5 72842","85","95","36","37","4","7","0","12","0","12","0","12","45","62"
"8600000US72846","ZCTA5 72846","108","73","50","43","0","12","0","12","39","60","19","30","0","12"
"8600000US72904","ZCTA5 72904","3231","453","2393","377","703","324","0","22","51","55","13","28","71","82"
"8600000US72926","ZCTA5 72926","5","10","0","12","5","10","0","12","0","12","0","12","0","12"
"8600000US72935","ZCTA5 72935","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72946","ZCTA5 72946","42","64","17","25","25","39","0","12","0","12","0","12","0","12"
"8600000US72948","ZCTA5 72948","14","24","0","12","14","24","0","12","0","12","0","12","0","12"
"8600000US72322","ZCTA5 72322","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72329","ZCTA5 72329","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72355","ZCTA5 72355","2","6","2","6","0","12","0","12","0","12","0","12","0","12"
"8600000US72370","ZCTA5 72370","173","112","58","46","94","120","0","17","0","17","21","33","0","17"
"8600000US72373","ZCTA5 72373","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72386","ZCTA5 72386","4","6","4","6","0","12","0","12","0","12","0","12","0","12"
"8600000US72631","ZCTA5 72631","93","82","93","82","0","12","0","12","0","12","0","12","0","12"
"8600000US72007","ZCTA5 72007","123","88","105","81","0","17","0","17","0","17","0","17","18","34"
"8600000US72002","ZCTA5 72002","736","217","536","198","188","175","0","19","0","19","0","19","12","18"
"8600000US72058","ZCTA5 72058","193","98","170","89","11","16","0","19","12","20","0","19","0","19"
"8600000US72086","ZCTA5 72086","293","168","176","138","31","37","0","19","86","121","0","19","0","19"
"8600000US72067","ZCTA5 72067","4","7","4","7","0","12","0","12","0","12","0","12","0","12"
"8600000US72070","ZCTA5 72070","10","19","10","19","0","12","0","12","0","12","0","12","0","12"
"8600000US72074","ZCTA5 72074","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72099","ZCTA5 72099","173","135","84","72","89","71","0","12","0","12","0","12","0","12"
"8600000US73443","ZCTA5 73443","15","24","0","9","15","24","0","9","0","9","0","9","0","9"
"8600000US73450","ZCTA5 73450","7","11","5","8","2","7","0","9","0","9","0","9","0","9"
"8600000US73455","ZCTA5 73455","5","7","0","9","5","7","0","9","0","9","0","9","0","9"
"8600000US73461","ZCTA5 73461","20","16","13","13","2","3","0","9","5","8","0","9","0","9"
"8600000US73481","ZCTA5 73481","8","7","5","5","3","4","0","9","0","9","0","9","0","9"
